,isocode,year,month,ons_armedconf12_pred_jut,ons_armedconf12_pred_top,ons_armedconf12_pred_aug
148,SAU,2011,7,0.08158749018922931,0.24359757676881166,0.1022971971475518
149,SDN,2011,7,0.9379714186906156,0.6105743994670917,0.8849127095083211
150,SEN,2011,7,0.41529357530944067,0.185292373497576,0.45988967528967506
151,SGP,2011,7,0.01414711567209896,0.05520703788366457,0.009268990395642935
152,SLB,2011,7,0.025921487149284335,0.08391876193794368,0.03179826391787034
153,SLE,2011,7,0.029399273302743018,0.189885919470298,0.048889815956565406
154,SLV,2011,7,0.018751420183053265,0.08515243888689221,0.025757638818237578
155,SMR,2011,7,0.011224869136571256,,
156,SOM,2011,7,0.8794103841564845,0.564116592120733,0.8477452981843573
157,SRB,2011,7,0.14137218297314494,0.08247825487287358,0.08709156520625755
158,SSD,2011,7,0.1346808177636773,0.4987314803338984,0.2330987101371451
159,STP,2011,7,0.0065164836910905355,0.038100706620756666,0.013160868870652221
160,SUR,2011,7,0.013356106855414612,0.053481777773385725,0.013220605956239747
161,SVK,2011,7,0.010168752145102085,0.017273645864074875,0.007074325388083435
162,SVN,2011,7,0.011412376752676872,0.021457386497048675,0.01230039287645214
163,SWE,2011,7,0.013461054244847018,0.043506502757176276,0.011324060648539636
164,SWZ,2011,7,0.0239496539570386,0.10324746865794839,0.023324307864603232
165,SYC,2011,7,0.0065164836910905355,0.013910931498155943,0.009059663612574204
166,SYR,2011,7,0.8685634853648623,0.5457972509339581,0.8267250395474495
167,TCD,2011,7,0.15673808367883688,0.2805608818689837,0.17619619493292846
168,TGO,2011,7,0.06106956987618982,0.11923425311187395,0.08078119129379564
169,THA,2011,7,0.8317919732247466,0.6483554981553932,0.832215739647621
170,TJK,2011,7,0.693250945494939,0.29196789331464623,0.6701264883418312
171,TKM,2011,7,0.010718264257170835,0.09366113214444335,0.023981156920591735
172,TLS,2011,7,0.014763254373950027,0.048353057739062746,0.015972464177566335
173,TON,2011,7,0.0065164836910905355,0.012469575155525641,0.0084543863644534
174,TTO,2011,7,0.01880795379055992,0.06813858667119195,0.0266120602416246
175,TUN,2011,7,0.33886780238689335,0.5384881466638766,0.42115406707680614
176,TUR,2011,7,0.6912029234972147,0.42938728641879426,0.694807101965933
177,TUV,2011,7,0.011224869136571256,,
178,TWN,2011,7,0.013461054244847018,0.028659262121090837,0.010456224374657548
179,TZA,2011,7,0.0454570987910817,0.18744173887091078,0.09588108442834249
180,UGA,2011,7,0.2598853442676016,0.5582255132847951,0.3498343053837801
181,UKR,2011,7,0.01030098887142539,0.08469511444439437,0.015034394036314335
182,URY,2011,7,0.01296961742357707,0.05496994081926019,0.01372526024259074
183,USA,2011,7,0.06741876482554432,0.1344528131492494,0.06174107449673656
184,UZB,2011,7,0.08441731594547953,0.2827009277476722,0.13554981774589747
185,VCT,2011,7,0.0065164836910905355,0.01347309307989622,0.008984781403326666
186,VEN,2011,7,0.13940084243945036,0.16457734377608652,0.13425936725530413
187,VNM,2011,7,0.013268593576234314,0.04848335164003473,0.007621468720841511
188,VUT,2011,7,0.0065164836910905355,0.014879276636196688,0.006504057252695607
189,WSM,2011,7,0.0065164836910905355,0.016551684904085366,0.009257545459268709
190,XKX,2011,7,0.011224869136571256,,
191,YEM,2011,7,0.8993137785421351,0.6369632458049549,0.846252952425225
192,ZAF,2011,7,0.05713895334315088,0.07397028567835844,0.036122459887835336
193,ZMB,2011,7,0.03368129259646688,0.05762147867443248,0.03899455529320589
194,ZWE,2011,7,0.22758518536280836,0.18339860098890937,0.23582518997245605
0,AFG,2011,8,0.934257284162009,0.40745498835460014,0.8600484374181362
1,AGO,2011,8,0.21952124897219705,0.10889878150913734,0.2019192063480039
2,ALB,2011,8,0.02212521209181722,0.05813147890214239,0.042006735272624406
3,AND,2011,8,0.008641119842949336,,
4,ARE,2011,8,0.12548620960501403,0.04297013881480156,0.0633118494964581
5,ARG,2011,8,0.01749064190072981,0.041506662071131635,0.011332679376489452
6,ARM,2011,8,0.06704711480225825,0.07477496591000149,0.05659069523191679
7,ATG,2011,8,0.008641119842949336,0.013128547533251513,0.01430769095701682
8,AUS,2011,8,0.012258951154154641,0.0816602633973648,0.009613088263530406
9,AUT,2011,8,0.012372481001964565,0.023795740808481444,0.007483288320160829
10,AZE,2011,8,0.4301142684805749,0.21352891435711976,0.41957856153308765
11,BDI,2011,8,0.25855456422722356,0.4583219180569776,0.2812984981003471
12,BEL,2011,8,0.012244636276624313,0.5042547629184777,0.09117159529808813
13,BEN,2011,8,0.012344304050710691,0.1455296254192309,0.03610411521179638
14,BFA,2011,8,0.017247869697805104,0.42829078838304196,0.04708014618043184
15,BGD,2011,8,0.08274638275465158,0.2323288408205357,0.0982703193693296
16,BGR,2011,8,0.012571195125470967,0.07078658907713058,0.009703612641751508
17,BHR,2011,8,0.661104862655872,0.20603403486944327,0.6950093197690155
18,BHS,2011,8,0.00743798019236064,0.016648050400802146,0.01063467277493075
19,BIH,2011,8,0.01967780170079466,0.12475634514983097,0.03985776615286402
20,BLR,2011,8,0.009846839466733686,0.14486271678771442,0.02679543587332974
21,BLZ,2011,8,0.012925847736175928,0.015966234786814366,0.011322401033080078
22,BOL,2011,8,0.02363232076272436,0.09127356541632778,0.024562485949309633
23,BRA,2011,8,0.0730640574691208,0.04273969087984757,0.05841891621027647
24,BRB,2011,8,0.00640238482919274,0.020317218504875646,0.00819735439051982
25,BRN,2011,8,0.007646647929118264,0.030018261525756214,0.012622044819493746
26,BTN,2011,8,0.016659946969480675,0.05357636695098694,0.02213677346833027
27,BWA,2011,8,0.020568779758379157,0.06342664482839921,0.0211916252267559
28,CAF,2011,8,0.699565585296168,0.31675950075514714,0.7332370530998489
29,CAN,2011,8,0.0234628918195053,0.02720720603009726,0.00856842546312627
30,CHE,2011,8,0.012441972913561743,0.021642165558901267,0.006560828957148345
31,CHL,2011,8,0.011910435500686139,0.12635466234808868,0.01590974923321233
32,CHN,2011,8,0.14867002440917776,0.0890401623300161,0.0867121794110211
33,CIV,2011,8,0.8691042632525171,0.5263574654983212,0.8468925569448014
34,CMR,2011,8,0.022987464286526007,0.16237729076339238,0.04235572523874168
35,COD,2011,8,0.9224841162281775,0.5885454750599454,0.892389946447625
36,COG,2011,8,0.24012863967124895,0.2839691205290347,0.2063652559933516
37,COL,2011,8,0.8763824363201587,0.3835480400054997,0.7895810212806316
38,COM,2011,8,0.019190503223065165,0.08023339998174543,0.04406023997073508
39,CPV,2011,8,0.010142887479345223,0.03371578227594203,0.01564814541439865
40,CRI,2011,8,0.01348610597102598,0.022886285682310582,0.008840954332147231
41,CUB,2011,8,0.012506609723732668,0.027245815872317627,0.008186239242152005
42,CYP,2011,8,0.015286688447433456,0.0916291204719276,0.018389792491203358
43,CZE,2011,8,0.00895060062541275,0.022551032360488756,0.006118814608894338
44,DEU,2011,8,0.017255603272685115,0.018229400439766882,0.008796921685886562
45,DJI,2011,8,0.03568129415976016,0.13670314537788558,0.07821716572261947
46,DMA,2011,8,0.00640238482919274,0.015657240038209345,0.008638224002983643
47,DNK,2011,8,0.01371498810801102,0.03376390911672309,0.011452851673860016
48,DOM,2011,8,0.012344304050710691,0.06702424173200282,0.01524956167288919
49,DZA,2011,8,0.9172639489596118,0.6387388568131501,0.8850789167768289
50,ECU,2011,8,0.11151282122503102,0.13612600970144556,0.07712807355634173
51,EGY,2011,8,0.15233175362329304,0.5970470231692776,0.22614344174075668
52,ERI,2011,8,0.037035845613124924,0.10813149771335995,0.08806445315969331
53,ESP,2011,8,0.0918283667504557,0.039771164455910994,0.05576061356112775
54,EST,2011,8,0.01165111406583402,0.029227063726988887,0.010120237836428084
55,ETH,2011,8,0.5369702729281138,0.6470980111151653,0.5635192158599552
56,FIN,2011,8,0.013334745610945591,0.011202589613172853,0.006533654587369969
57,FJI,2011,8,0.021536690072761884,0.02348312324509757,0.013845999627346242
58,FRA,2011,8,0.022168375312832687,0.12915435743495302,0.024526823793410136
59,FSM,2011,8,0.008641119842949336,,
60,GAB,2011,8,0.014923259907675856,0.08022684628162566,0.03365273801110041
61,GBR,2011,8,0.08741343866834218,0.44344689017030436,0.13272103479417205
62,GEO,2011,8,0.22029271142422444,0.19248005790837994,0.16521509607605628
63,GHA,2011,8,0.10342810396192084,0.21583059430199217,0.12018939639693084
64,GIN,2011,8,0.5690450892994615,0.35537652183548063,0.6328219460769036
65,GMB,2011,8,0.09755330922019234,0.24517708111382489,0.0903371269685471
66,GNB,2011,8,0.02338867781338789,0.1582802887302472,0.06908009352980198
67,GNQ,2011,8,0.015025730675393896,0.06340147241131283,0.025328213818767636
68,GRC,2011,8,0.012244636276624313,0.07672628824500963,0.015282151154346132
69,GRD,2011,8,0.00640238482919274,0.009579886932617682,0.007455588118623275
70,GTM,2011,8,0.4272741032844909,0.2562969567958089,0.4312887889964036
71,GUY,2011,8,0.050627093629738766,0.015320679079195038,0.07236328072625785
72,HND,2011,8,0.28272572459491563,0.1643637551636157,0.29542794325789973
73,HRV,2011,8,0.019748656660542187,0.04332192964188178,0.029852268616259246
74,HTI,2011,8,0.10246722558962225,0.19834034540093062,0.07257712873870613
75,HUN,2011,8,0.012344304050710691,0.016048547176472867,0.0063227968476610745
76,IDN,2011,8,0.054261471499636754,0.21965231146751807,0.06313067609195717
77,IND,2011,8,0.099616437672439,0.18456931363823612,0.13195277789251042
78,IRL,2011,8,0.01348610597102598,0.03582842196854471,0.010684877248679975
79,IRN,2011,8,0.6799422505375009,0.4189135082309426,0.6504020233700709
80,IRQ,2011,8,0.9385357801874878,0.3944650945855769,0.8531568333661697
81,ISL,2011,8,0.00640238482919274,0.04634239222431635,0.007885069177018554
82,ISR,2011,8,0.8528918200003609,0.4920252163794585,0.8145575210324715
83,ITA,2011,8,0.018436443833258667,0.04490109080907998,0.01230790297800064
84,JAM,2011,8,0.03526559704370647,0.09715242306604698,0.048436521857607766
85,JOR,2011,8,0.11423218191491875,0.30119678308675907,0.08105920462179114
86,JPN,2011,8,0.012751957613254447,0.060852952197226556,0.007633462233754066
87,KAZ,2011,8,0.009861154344264014,0.15660754524115586,0.02422464638361051
88,KEN,2011,8,0.8481044607584355,0.6316435684333116,0.8363653626195774
89,KGZ,2011,8,0.18577437322176807,0.4171472585696044,0.20926343171271952
90,KHM,2011,8,0.33849595069551913,0.32454703428502124,0.3515983874197972
91,KIR,2011,8,0.00640238482919274,0.0067052725073906035,0.0046489039491507175
92,KNA,2011,8,0.00640238482919274,0.08119831866559629,0.01730836768422615
93,KOR,2011,8,0.011853738460609836,0.11747539876109422,0.014989590994699747
94,KWT,2011,8,0.018761790410189955,0.104943407597085,0.054907199176150494
95,LAO,2011,8,0.13163171215811978,0.05915538198018395,0.08883751371128061
96,LBN,2011,8,0.06121138022182288,0.40461053243224715,0.12938310515783236
97,LBR,2011,8,0.02789283048603805,0.19900193736641314,0.04514757480590207
98,LBY,2011,8,0.8418487486535128,0.6226813890107438,0.8167965622424512
99,LCA,2011,8,0.00640238482919274,0.02495598192581668,0.010584063388173528
100,LIE,2011,8,0.008641119842949336,,
101,LKA,2011,8,0.28306056439124927,0.4816207124853755,0.2863662785783286
102,LSO,2011,8,0.021770145954737374,0.2097632234470806,0.04616652865936886
103,LTU,2011,8,0.01050947234324422,0.019723665424620507,0.00987172710062823
104,LUX,2011,8,0.010856561280266462,0.024198630518326294,0.01215724797102256
105,LVA,2011,8,0.020274699553199847,0.015488137232067602,0.012332530637939177
106,MAR,2011,8,0.03491950187206454,0.47889893703323055,0.07384309672590951
107,MCO,2011,8,0.008641119842949336,,
108,MDA,2011,8,0.020207479031169356,0.04448288789186364,0.03002530906014727
109,MDG,2011,8,0.11113147332670986,0.24906373403426998,0.12283582284429471
110,MDV,2011,8,0.007646647929118264,0.048718398186523675,0.02518467722210447
111,MEX,2011,8,0.9157281025495425,0.45525745791071137,0.84005422881605
112,MHL,2011,8,0.00640238482919274,0.019548972633166056,0.008451492938452673
113,MKD,2011,8,0.03158974326853384,0.02692911980956894,0.031447174350765675
114,MLI,2011,8,0.5349281418308347,0.26479396552330964,0.5957503621049849
115,MLT,2011,8,0.007646647929118264,0.10824086765965327,0.029877070759299323
116,MMR,2011,8,0.9116075638585457,0.6761498575659868,0.8988761597852899
117,MNE,2011,8,0.01600757966700303,0.02408309650738825,0.019794685889416054
118,MNG,2011,8,0.01393973855620752,0.07891573416177734,0.01991124931271314
119,MOZ,2011,8,0.16904597172085578,0.10508790867506805,0.1481920980581932
120,MRT,2011,8,0.5231288946206443,0.15080428043195004,0.5514740187604045
121,MUS,2011,8,0.01575306224906139,0.036095190864431484,0.017643786994517793
122,MWI,2011,8,0.012258951154154641,0.2732438559708699,0.055849056367826506
123,MYS,2011,8,0.01752397150992982,0.2687316394609427,0.024496947282993696
124,NAM,2011,8,0.032119905795565215,0.032104652418935446,0.0349587306293407
125,NER,2011,8,0.11330957493201113,0.4654089005164596,0.13539534855750013
126,NGA,2011,8,0.8645555342668442,0.6107573589708418,0.8499810377618443
127,NIC,2011,8,0.01978037600904922,0.10544666053583801,0.024792632642779828
128,NLD,2011,8,0.01877754754054163,0.061985355906597935,0.011644935116870477
129,NOR,2011,8,0.013389919893047813,0.27775403166357854,0.042689985000725614
130,NPL,2011,8,0.11909484068152024,0.22661286294132027,0.10634359392749167
131,NRU,2011,8,0.008641119842949336,,
132,NZL,2011,8,0.013552804288514603,0.02537942164923376,0.009883658664588223
133,OMN,2011,8,0.012341773784481256,0.34408010175494785,0.06996387854838472
134,PAK,2011,8,0.9056747268834003,0.41032751919995714,0.8284491318197357
135,PAN,2011,8,0.020645039093163675,0.026044635313234425,0.010686091685152
136,PER,2011,8,0.21140989264972507,0.1723880900411161,0.1936989434534731
137,PHL,2011,8,0.8628214483551823,0.3494528652836455,0.8432284670627351
138,PLW,2011,8,0.00640238482919274,0.036590247274067594,0.01191830006502517
139,PNG,2011,8,0.03961450721971953,0.17722067323997712,0.05389582904058555
140,POL,2011,8,0.018436443833258667,0.08907855995166604,0.013524346455368715
141,PRK,2011,8,0.012258951154154641,0.06800651002509599,0.009594930045661547
142,PRT,2011,8,0.012344304050710691,0.019810501014108115,0.011375384091253798
143,PRY,2011,8,0.02057950911006196,0.04643580980343868,0.012229238007766721
144,QAT,2011,8,0.01393973855620752,0.05666377423586472,0.030865586455127426
145,ROU,2011,8,0.019773459450423463,0.038673308948418014,0.010735293462513316
146,RUS,2011,8,0.7710501341289995,0.5834496570194067,0.6912749065886694
147,RWA,2011,8,0.1348623784134685,0.309410368343221,0.11797088700969342
148,SAU,2011,8,0.07537324583587912,0.2510681727326001,0.10622364448761262
149,SDN,2011,8,0.9346476180888554,0.617277753111857,0.8806474640194002
150,SEN,2011,8,0.3513282510849083,0.17176215287957877,0.4027637840643598
151,SGP,2011,8,0.013389919893047813,0.0602866726867993,0.010156851997022955
152,SLB,2011,8,0.0263968107253347,0.08466796358852344,0.030463768277285936
153,SLE,2011,8,0.03426640640755222,0.18048967572612903,0.043597366223287824
154,SLV,2011,8,0.01877753193233843,0.09217417156779185,0.024127887902614255
155,SMR,2011,8,0.008641119842949336,,
156,SOM,2011,8,0.8835638644839057,0.5771299750053777,0.8535002600416222
157,SRB,2011,8,0.1349839499210597,0.08436600055805979,0.08583087199198952
158,SSD,2011,8,0.8359099686081886,0.49906915297868953,0.8062014773863093
159,STP,2011,8,0.00640238482919274,0.02006993273819165,0.014805039357178296
160,SUR,2011,8,0.012645388065722706,0.03410528888944265,0.011480152782979994
161,SVK,2011,8,0.009332540546904359,0.019504740623182824,0.007249024926297956
162,SVN,2011,8,0.01050947234324422,0.024542144893849815,0.013293755149468806
163,SWE,2011,8,0.012344304050710691,0.0432280715199145,0.01413752492102597
164,SWZ,2011,8,0.02179036044889203,0.0953599197663408,0.02515804724612714
165,SYC,2011,8,0.00640238482919274,0.012663740279431403,0.010495315048785227
166,SYR,2011,8,0.8663117973824905,0.5579088245005435,0.8249675707312497
167,TCD,2011,8,0.14417742117303262,0.20628079353691403,0.15974245537774331
168,TGO,2011,8,0.05749745023859403,0.14388936917037992,0.08002134794911599
169,THA,2011,8,0.8213625835795657,0.6000412575933,0.7961565350601814
170,TJK,2011,8,0.6398166704437969,0.2855682438608248,0.6336842242054015
171,TKM,2011,8,0.010192501361835712,0.08996206968093896,0.02786617897419483
172,TLS,2011,8,0.013304571570220592,0.0505700738835738,0.01937867462462837
173,TON,2011,8,0.00640238482919274,0.013969096599961562,0.010228116970949198
174,TTO,2011,8,0.019809659600185974,0.11641298528991667,0.028058634181972835
175,TUN,2011,8,0.33989806697483316,0.5155772120987395,0.4219926108514103
176,TUR,2011,8,0.759842708130513,0.4761836678898868,0.7634745396483007
177,TUV,2011,8,0.008641119842949336,,
178,TWN,2011,8,0.012258951154154641,0.027706257949063406,0.009222330720298395
179,TZA,2011,8,0.04532475548539076,0.21010599332549823,0.09028068347840572
180,UGA,2011,8,0.17820288970497353,0.6430126473564244,0.2318257673651208
181,UKR,2011,8,0.00945594165071921,0.08911052171467866,0.018606042620660714
182,URY,2011,8,0.01267896673986131,0.04570556685023633,0.01410701913925856
183,USA,2011,8,0.06598279326496113,0.07310984948437034,0.05725410916712762
184,UZB,2011,8,0.08485337237142997,0.2446280363031601,0.14063123328838117
185,VCT,2011,8,0.00640238482919274,0.012291302355345037,0.011354674576675139
186,VEN,2011,8,0.1366198371725388,0.14922037264642535,0.12432507360544547
187,VNM,2011,8,0.011853738460609836,0.05301446287744833,0.00943960850354134
188,VUT,2011,8,0.00640238482919274,0.020258880185928443,0.008375836848042446
189,WSM,2011,8,0.00640238482919274,0.015733686567077496,0.011510711256986132
190,XKX,2011,8,0.008641119842949336,,
191,YEM,2011,8,0.903639669630815,0.6409979774026331,0.8571678878132932
192,ZAF,2011,8,0.05382357115963889,0.09049598538905183,0.04514838066485121
193,ZMB,2011,8,0.036092144394604474,0.06056084859689165,0.03501992788359775
194,ZWE,2011,8,0.22034011481876037,0.1846369783414828,0.2130044055052425
0,AFG,2011,9,0.9336709638168921,0.4186399654533117,0.8528148982529367
1,AGO,2011,9,0.20336657859173743,0.10324611800406444,0.19131533131080844
2,ALB,2011,9,0.02394148840893911,0.055020109313150066,0.03764078619864341
3,AND,2011,9,0.009574448428689451,,
4,ARE,2011,9,0.12029635927070512,0.05086981834505753,0.0575365159708325
5,ARG,2011,9,0.017691797751101006,0.03637672413710751,0.010261837113509602
6,ARM,2011,9,0.07110150528248348,0.0828383696675843,0.06670937500927573
7,ATG,2011,9,0.009574448428689451,0.01347732890390574,0.01373696611243821
8,AUS,2011,9,0.013402656351784033,0.0773875624660857,0.010406172799998422
9,AUT,2011,9,0.013434839911664387,0.02079707904115177,0.007271664007391759
10,AZE,2011,9,0.4153197959881777,0.2228557951750244,0.4263271845630652
11,BDI,2011,9,0.2587112002918702,0.4576029032179923,0.27732451893790794
12,BEL,2011,9,0.013434839911664387,0.49166674242789293,0.09241604496981304
13,BEN,2011,9,0.013434839911664387,0.1316168880701056,0.029431533632973093
14,BFA,2011,9,0.018109526736460848,0.4403742448708996,0.0458015996325794
15,BGD,2011,9,0.08894577686923268,0.21550884621913136,0.10970271187995702
16,BGR,2011,9,0.013548911766684506,0.03579142526313945,0.007471080511319403
17,BHR,2011,9,0.6652026464982866,0.22007799452121368,0.6776833360847698
18,BHS,2011,9,0.007334834271269136,0.013729818713928376,0.008623705722728236
19,BIH,2011,9,0.02036820289154891,0.09529441767387452,0.038999120047808
20,BLR,2011,9,0.010609397121155426,0.12936380993615285,0.025128200608999122
21,BLZ,2011,9,0.011400382551861422,0.016635665857016,0.010318466273416848
22,BOL,2011,9,0.025599313274991,0.10629116269105462,0.02846226607959162
23,BRA,2011,9,0.07640024447602113,0.04551174385813491,0.06434824179204394
24,BRB,2011,9,0.006443120435330343,0.011759849854625994,0.0062523817235523105
25,BRN,2011,9,0.007334834271269136,0.03479340830742322,0.013877254633326864
26,BTN,2011,9,0.016596714940108517,0.0679903365104938,0.024192491694773166
27,BWA,2011,9,0.020883930578500527,0.054245127655272736,0.020625536775839032
28,CAF,2011,9,0.8268907141905522,0.3075753984332268,0.7877178087986334
29,CAN,2011,9,0.023541666753573273,0.028356402405122445,0.008515156839762728
30,CHE,2011,9,0.013434839911664387,0.01680966988141947,0.005267427561305999
31,CHL,2011,9,0.013352650701011635,0.12597193585956712,0.015594848687315008
32,CHN,2011,9,0.15188076316666288,0.09329230279928917,0.088414985041425
33,CIV,2011,9,0.9039134108182404,0.5055039491890199,0.8560351321063397
34,CMR,2011,9,0.02299932663072702,0.389578026834891,0.06555618342880642
35,COD,2011,9,0.901191272002449,0.5722447609605295,0.8700665421586796
36,COG,2011,9,0.2334122740647343,0.21315842259712103,0.2095782516576158
37,COL,2011,9,0.9125006635686919,0.3130950760976685,0.8068167022320979
38,COM,2011,9,0.018024360492216604,0.0654854331669537,0.034477116100512246
39,CPV,2011,9,0.00927418886245433,0.0477176493575034,0.012595516376380317
40,CRI,2011,9,0.01401391386833861,0.01986716933993299,0.008008657235279621
41,CUB,2011,9,0.013434839911664387,0.03696609744472255,0.00883517480587149
42,CYP,2011,9,0.015482791219767816,0.09091236731841477,0.016796185092380123
43,CZE,2011,9,0.009483952917083855,0.028296536181854622,0.007023255444506019
44,DEU,2011,9,0.01763569067559123,0.01950845518826095,0.008441302728873917
45,DJI,2011,9,0.03573799974840176,0.1420966764049965,0.07538008265029066
46,DMA,2011,9,0.006326841365562902,0.013510315355973006,0.007990072758309106
47,DNK,2011,9,0.014524971135641237,0.03392697905856407,0.009682334563008758
48,DOM,2011,9,0.013434839911664387,0.08899769765035753,0.017074734526193958
49,DZA,2011,9,0.9171711504284557,0.6432549374819103,0.8813607905378842
50,ECU,2011,9,0.11245242186085175,0.09817307318090288,0.0740679926568655
51,EGY,2011,9,0.16237509119407098,0.600291856980801,0.24612474468196074
52,ERI,2011,9,0.03502207848932848,0.10260438855500023,0.09238991240938922
53,ESP,2011,9,0.08677471376500187,0.03345950709501167,0.04985694502687518
54,EST,2011,9,0.012476778487635351,0.021493171963678285,0.009183112393972598
55,ETH,2011,9,0.5356143501753935,0.6589949224886493,0.5698679393094775
56,FIN,2011,9,0.013973559472031348,0.016770675484462146,0.008109605153884395
57,FJI,2011,9,0.021779876693969875,0.018276626692722876,0.012671748527613883
58,FRA,2011,9,0.024320684545285624,0.12059856248980079,0.0241139290592826
59,FSM,2011,9,0.009574448428689451,,
60,GAB,2011,9,0.015260369831985067,0.04318966264006673,0.020146270838329164
61,GBR,2011,9,0.09085273994053601,0.46667908437014044,0.1319239798739756
62,GEO,2011,9,0.2152343187015595,0.12888277472392073,0.14075927818790204
63,GHA,2011,9,0.1106176250863132,0.19622347954187705,0.11903924436929912
64,GIN,2011,9,0.5547926224965686,0.38292491697975145,0.6269265792715738
65,GMB,2011,9,0.09107824868590403,0.22204294292710036,0.09130289604104957
66,GNB,2011,9,0.023297946750188023,0.14146082770924995,0.05438117863949126
67,GNQ,2011,9,0.015147017564236849,0.047776821805367096,0.02409059734816614
68,GRC,2011,9,0.013434839911664387,0.06846992021167427,0.012632403245874944
69,GRD,2011,9,0.006326841365562902,0.00828057378122133,0.006571719857335406
70,GTM,2011,9,0.4162409489480963,0.2695377582752203,0.4269107363668756
71,GUY,2011,9,0.05344629469527205,0.012300185165688484,0.05989075734767951
72,HND,2011,9,0.2676951734335266,0.1406568815223516,0.28382896602398855
73,HRV,2011,9,0.020856658152650198,0.03363776158306149,0.0284834769824667
74,HTI,2011,9,0.09695584089380607,0.21031332224583138,0.07511446557818677
75,HUN,2011,9,0.013434839911664387,0.016572280355039038,0.005704360026108234
76,IDN,2011,9,0.09075958980986273,0.19729460565756846,0.09803582686010102
77,IND,2011,9,0.10850078156750934,0.1825646644447185,0.13208934874769626
78,IRL,2011,9,0.01401391386833861,0.023611866411575002,0.008693706319618045
79,IRN,2011,9,0.7194504634366603,0.43027724540588275,0.6466398047676164
80,IRQ,2011,9,0.9374177563718089,0.3899581885955387,0.8504467054324978
81,ISL,2011,9,0.0067227575021160035,0.009715442072700807,0.004927645176432392
82,ISR,2011,9,0.8551509562745507,0.4807395936781523,0.8108901924687549
83,ITA,2011,9,0.020050138737913777,0.03284847474429908,0.010369371285621447
84,JAM,2011,9,0.033266609477733286,0.06855063919797233,0.043183660158644104
85,JOR,2011,9,0.10368484303965692,0.2857864250198515,0.07538677398769865
86,JPN,2011,9,0.013543604475948103,0.05990345718263313,0.008040911406630767
87,KAZ,2011,9,0.010577213561275075,0.15616141514644458,0.02724071764754026
88,KEN,2011,9,0.8084095268440669,0.5877145354258155,0.8083124715897303
89,KGZ,2011,9,0.17253976618768854,0.2958056692442812,0.179257779851097
90,KHM,2011,9,0.26628843988752515,0.26865966856305173,0.2365924809079363
91,KIR,2011,9,0.006326841365562902,0.007404541208231054,0.004431753024433448
92,KNA,2011,9,0.006326841365562902,0.07106952002115126,0.017335179178799027
93,KOR,2011,9,0.012911592878984881,0.11239352861504681,0.014270779437463382
94,KWT,2011,9,0.020129358885719484,0.1093724676010651,0.052544991460512114
95,LAO,2011,9,0.12885912395172094,0.06447716626110274,0.0871749735734417
96,LBN,2011,9,0.07545286287380594,0.3551155754746213,0.12418314820090405
97,LBR,2011,9,0.029362228746599276,0.15756511395921674,0.038077991331643773
98,LBY,2011,9,0.8423505211395649,0.6099543646435334,0.8312880323283548
99,LCA,2011,9,0.006326841365562902,0.023102115341984506,0.009186383932015894
100,LIE,2011,9,0.009574448428689451,,
101,LKA,2011,9,0.25529434365194137,0.49575755576802755,0.28980544276383263
102,LSO,2011,9,0.022314998808666067,0.21494101021596046,0.04550894342976963
103,LTU,2011,9,0.011509841423492172,0.024704370535208797,0.00909333067909569
104,LUX,2011,9,0.01020825186177676,0.022883924604752467,0.01242994640376282
105,LVA,2011,9,0.021343261564432295,0.018419717950542574,0.011360733651909994
106,MAR,2011,9,0.03685948009268926,0.49935274195787305,0.06801438273752343
107,MCO,2011,9,0.009574448428689451,,
108,MDA,2011,9,0.02029906211499282,0.04152135850035487,0.02813864572533607
109,MDG,2011,9,0.10893736345208362,0.23303402757492753,0.11736594242197977
110,MDV,2011,9,0.007334834271269136,0.04591866370002316,0.02469891070025544
111,MEX,2011,9,0.917641647245289,0.45867160686900793,0.8361212713932783
112,MHL,2011,9,0.006326841365562902,0.018599289086785056,0.008185802475960445
113,MKD,2011,9,0.023846596635135546,0.02030346586783676,0.02060879407385699
114,MLI,2011,9,0.5205696950958508,0.37596606704161334,0.6031088512523803
115,MLT,2011,9,0.007360257074096411,0.07877744472828561,0.02048697625884291
116,MMR,2011,9,0.9188697878094196,0.6692322969714921,0.8951018979248422
117,MNE,2011,9,0.016541635014760227,0.02082291860609116,0.01706203273647999
118,MNG,2011,9,0.014900248375812414,0.06060400944612593,0.018127548369128332
119,MOZ,2011,9,0.17713022902828282,0.1300184679866853,0.1592231675947188
120,MRT,2011,9,0.5948698992241859,0.13458581490097132,0.5756875573144634
121,MUS,2011,9,0.01634416415490026,0.0446696558857901,0.018428475188107446
122,MWI,2011,9,0.013402656351784033,0.2812200412595786,0.07086061763503435
123,MYS,2011,9,0.01790420492238807,0.2433309115975047,0.023149588999930297
124,NAM,2011,9,0.03261662109149343,0.030943201102128576,0.04334088467763179
125,NER,2011,9,0.11602879580801229,0.5881780690389181,0.16402897904097644
126,NGA,2011,9,0.8478945231627628,0.6335149876624375,0.8443072007652458
127,NIC,2011,9,0.020580678895673114,0.10226345739348264,0.024388354448880198
128,NLD,2011,9,0.019173129690485256,0.02989126606139604,0.009287271054362986
129,NOR,2011,9,0.01401391386833861,0.25460327577942077,0.03981203745857486
130,NPL,2011,9,0.11552582700393738,0.22690003289813437,0.10264790988487188
131,NRU,2011,9,0.009574448428689451,,
