,iso_o,year,conflict_stock_idp_pop_0,conflict_stock_idp_pop_1,conflict_stock_idp_pop_2,conflict_stock_idp_pop_3,conflict_stock_idp_pop_4,conflict_idp_pop_0,conflict_idp_pop_1,conflict_idp_pop_2,conflict_idp_pop_3,conflict_idp_pop_4
935,COL,2010,0,0,1,0,0,0,0,1,0,0
936,COL,2011,0,0,1,0,0,0,0,0,1,1
937,COL,2012,0,0,1,0,0,0,0,1,0,0
938,COL,2013,0,0,1,0,0,0,0,0,1,1
939,COL,2014,0,0,1,0,0,0,0,0,1,1
940,COL,2015,0,0,1,0,0,0,0,1,0,0
941,COL,2016,0,0,1,0,0,0,0,0,1,1
942,COL,2017,0,0,1,0,0,0,0,0,1,1
943,COL,2018,0,0,1,0,0,0,0,0,1,1
944,COL,2019,0,0,1,0,0,0,0,0,1,1
945,COL,2020,0,0,1,0,0,0,0,0,1,1
946,COL,2021,0,0,1,0,0,0,0,0,1,1
947,COL,2022,0,0,1,0,0,0,0,1,0,0
948,COL,2023,0,0,0,0,1,0,0,0,0,1
949,COL,2024,0,0,0,0,1,0,0,0,0,1
950,COM,2000,0,0,0,0,1,0,0,0,0,1
951,COM,2001,0,0,0,0,1,0,0,0,0,1
952,COM,2002,0,0,0,0,1,0,0,0,0,1
953,COM,2003,0,0,0,0,1,0,0,0,0,1
954,COM,2004,0,0,0,0,1,0,0,0,0,1
955,COM,2005,0,0,0,0,1,0,0,0,0,1
956,COM,2006,0,0,0,0,1,0,0,0,0,1
957,COM,2007,0,0,0,0,1,0,0,0,0,1
958,COM,2008,0,0,0,0,1,0,0,0,0,1
959,COM,2009,0,0,0,0,1,0,0,0,0,1
960,COM,2010,0,0,0,0,1,0,0,0,0,1
961,COM,2011,0,0,0,0,1,0,0,0,0,1
962,COM,2012,0,0,0,0,1,0,0,0,0,1
963,COM,2013,0,0,0,0,1,0,0,0,0,1
964,COM,2014,0,0,0,0,1,0,0,0,0,1
965,COM,2015,0,0,0,0,1,0,0,0,0,1
966,COM,2016,0,0,0,0,1,0,0,0,0,1
967,COM,2017,0,0,0,0,1,0,0,0,0,1
968,COM,2018,0,0,0,0,1,0,0,0,0,1
969,COM,2019,0,0,0,0,1,0,0,0,0,1
970,COM,2020,0,0,0,0,1,0,0,0,0,1
971,COM,2021,0,0,0,0,1,0,0,0,0,1
972,COM,2022,0,0,0,0,1,0,0,0,0,1
973,COM,2023,0,0,0,0,1,0,0,0,0,1
974,COM,2024,0,0,0,0,1,0,0,0,0,1
975,COD,2000,0,0,0,0,1,0,0,0,0,1
976,COD,2001,0,0,0,0,1,0,0,0,0,1
977,COD,2002,0,0,0,0,1,0,0,0,0,1
978,COD,2003,0,0,0,0,1,0,0,0,0,1
979,COD,2004,0,0,0,0,1,0,0,0,0,1
980,COD,2005,0,0,0,0,1,0,0,0,0,1
981,COD,2006,0,0,0,0,1,0,0,0,0,1
982,COD,2007,0,0,0,0,1,0,0,0,0,1
983,COD,2008,0,0,0,0,1,0,0,0,0,1
984,COD,2009,0,0,0,1,0,0,0,1,0,1
985,COD,2010,0,0,0,1,0,0,0,1,0,0
986,COD,2011,0,0,0,1,0,0,0,0,1,1
987,COD,2012,0,0,0,1,1,0,0,1,0,1
988,COD,2013,0,0,0,1,1,0,0,1,0,1
989,COD,2014,0,0,0,1,1,0,0,1,0,1
990,COD,2015,0,0,0,1,0,0,0,1,0,0
991,COD,2016,0,0,0,1,0,0,0,1,0,0
992,COD,2017,0,0,0,1,1,0,0,1,0,1
993,COD,2018,0,0,0,1,1,0,0,1,0,1
994,COD,2019,0,0,0,1,1,0,0,1,0,1
995,COD,2020,0,0,0,1,1,0,0,1,0,1
996,COD,2021,0,0,0,1,1,0,0,1,0,1
997,COD,2022,0,0,0,1,1,1,0,0,0,0
998,COD,2023,0,0,0,0,1,0,0,0,0,1
999,COD,2024,0,0,0,0,1,0,0,0,0,1
1000,COG,2000,0,0,0,0,1,0,0,0,0,1
1001,COG,2001,0,0,0,0,1,0,0,0,0,1
1002,COG,2002,0,0,0,0,1,0,0,0,0,1
1003,COG,2003,0,0,0,0,1,0,0,0,0,1
1004,COG,2004,0,0,0,0,1,0,0,0,0,1
1005,COG,2005,0,0,0,0,1,0,0,0,0,1
1006,COG,2006,0,0,0,0,1,0,0,0,0,1
1007,COG,2007,0,0,0,0,1,0,0,0,0,1
1008,COG,2008,0,0,0,0,1,0,0,0,0,1
1009,COG,2009,0,0,1,1,0,0,0,0,1,0
1010,COG,2010,0,0,1,1,0,0,0,0,1,0
1011,COG,2011,0,0,1,1,0,0,0,0,1,0
1012,COG,2012,0,0,1,1,0,0,0,0,1,0
1013,COG,2013,0,0,1,1,0,0,0,0,1,0
1014,COG,2014,0,0,1,1,0,0,0,0,1,0
1015,COG,2015,0,0,1,1,0,0,0,0,1,0
1016,COG,2016,0,1,0,1,1,0,0,1,0,0
1017,COG,2017,0,0,0,1,0,0,0,1,0,1
1018,COG,2018,0,0,0,1,0,0,0,0,0,1
1019,COG,2019,0,0,0,1,0,1,0,0,0,1
1020,COG,2020,0,0,0,1,0,0,0,0,0,1
1021,COG,2021,0,0,0,1,0,0,0,0,0,1
1022,COG,2022,0,1,0,1,1,0,0,0,0,1
1023,COG,2023,0,0,0,0,1,0,0,0,0,1
1024,COG,2024,0,0,0,0,1,0,0,0,0,1
1025,CRI,2000,0,0,0,0,1,0,0,0,0,1
1026,CRI,2001,0,0,0,0,1,0,0,0,0,1
1027,CRI,2002,0,0,0,0,1,0,0,0,0,1
1028,CRI,2003,0,0,0,0,1,0,0,0,0,1
1029,CRI,2004,0,0,0,0,1,0,0,0,0,1
1030,CRI,2005,0,0,0,0,1,0,0,0,0,1
1031,CRI,2006,0,0,0,0,1,0,0,0,0,1
1032,CRI,2007,0,0,0,0,1,0,0,0,0,1
1033,CRI,2008,0,0,0,0,1,0,0,0,0,1
1034,CRI,2009,0,0,0,0,1,0,0,0,0,1
1035,CRI,2010,0,0,0,0,1,0,0,0,0,1
1036,CRI,2011,0,0,0,0,1,0,0,0,0,1
1037,CRI,2012,0,0,0,0,1,0,0,0,0,1
1038,CRI,2013,0,0,0,0,1,0,0,0,0,1
1039,CRI,2014,0,0,0,0,1,0,0,0,0,1
1040,CRI,2015,0,0,0,0,1,0,0,0,0,1
1041,CRI,2016,0,0,0,0,1,0,0,0,0,1
1042,CRI,2017,0,0,0,0,1,0,0,0,0,1
1043,CRI,2018,0,0,0,0,1,0,0,0,0,1
1044,CRI,2019,0,0,0,0,1,0,0,0,0,1
1045,CRI,2020,0,0,0,0,1,0,0,0,0,1
1046,CRI,2021,0,0,0,0,1,0,0,0,0,1
1047,CRI,2022,0,0,0,0,1,0,0,0,0,1
1048,CRI,2023,0,0,0,0,1,0,0,0,0,1
1049,CRI,2024,0,0,0,0,1,0,0,0,0,1
1050,CIV,2000,0,0,0,0,1,0,0,0,0,1
1051,CIV,2001,0,0,0,0,1,0,0,0,0,1
1052,CIV,2002,0,0,0,0,1,0,0,0,0,1
1053,CIV,2003,0,0,0,0,1,0,0,0,0,1
1054,CIV,2004,0,0,0,0,1,0,0,0,0,1
1055,CIV,2005,0,0,0,0,1,0,0,0,0,1
1056,CIV,2006,0,0,0,0,1,0,0,0,0,1
1057,CIV,2007,0,0,0,0,1,0,0,0,0,1
1058,CIV,2008,0,0,0,0,1,0,0,0,0,1
1059,CIV,2009,0,0,0,1,0,0,1,0,0,1
1060,CIV,2010,0,0,0,1,0,0,1,1,0,1
1061,CIV,2011,0,1,0,1,1,1,0,0,0,0
1062,CIV,2012,0,0,1,1,0,0,1,1,1,0
1063,CIV,2013,0,0,1,1,0,0,1,1,1,0
1064,CIV,2014,0,0,0,1,0,0,1,0,0,0
1065,CIV,2015,0,0,0,1,0,0,1,1,0,1
1066,CIV,2016,0,0,0,1,0,0,0,0,0,1
1067,CIV,2017,0,1,0,1,1,0,1,1,0,1
1068,CIV,2018,0,1,0,1,1,0,1,0,0,1
1069,CIV,2019,0,1,0,1,1,0,1,0,0,1
1070,CIV,2020,0,1,0,1,1,0,1,0,0,0
1071,CIV,2021,0,1,0,1,1,0,0,0,0,1
1072,CIV,2022,0,1,0,1,1,0,0,0,0,1
1073,CIV,2023,0,0,0,0,1,0,0,0,0,1
1074,CIV,2024,0,0,0,0,1,0,0,0,0,1
1075,HRV,2000,0,0,0,0,1,0,0,0,0,1
1076,HRV,2001,0,0,0,0,1,0,0,0,0,1
1077,HRV,2002,0,0,0,0,1,0,0,0,0,1
1078,HRV,2003,0,0,0,0,1,0,0,0,0,1
1079,HRV,2004,0,0,0,0,1,0,0,0,0,1
1080,HRV,2005,0,0,0,0,1,0,0,0,0,1
1081,HRV,2006,0,0,0,0,1,0,0,0,0,1
1082,HRV,2007,0,0,0,0,1,0,0,0,0,1
1083,HRV,2008,0,0,0,0,1,0,0,0,0,1
1084,HRV,2009,0,0,1,1,1,0,0,0,1,0
1085,HRV,2010,0,0,1,1,1,0,0,0,1,0
1086,HRV,2011,0,0,1,1,1,0,0,0,1,0
1087,HRV,2012,0,0,0,0,1,0,0,0,0,1
1088,HRV,2013,0,0,0,0,1,0,0,0,0,1
1089,HRV,2014,0,0,0,0,1,0,0,0,0,1
1090,HRV,2015,0,0,0,0,1,0,0,0,0,1
1091,HRV,2016,0,0,0,0,1,0,0,0,0,1
1092,HRV,2017,0,0,0,0,1,0,0,0,0,1
1093,HRV,2018,0,0,0,0,1,0,0,0,0,1
1094,HRV,2019,0,0,0,0,1,0,0,0,0,1
1095,HRV,2020,0,0,0,0,1,0,0,0,0,1
1096,HRV,2021,0,0,0,0,1,0,0,0,0,1
1097,HRV,2022,0,0,0,0,1,0,0,0,0,1
1098,HRV,2023,0,0,0,0,1,0,0,0,0,1
1099,HRV,2024,0,0,0,0,1,0,0,0,0,1
1100,CYP,2000,0,0,0,0,1,0,0,0,0,1
1101,CYP,2001,0,0,0,0,1,0,0,0,0,1
1102,CYP,2002,0,0,0,0,1,0,0,0,0,1
1103,CYP,2003,0,0,0,0,1,0,0,0,0,1
1104,CYP,2004,0,0,0,0,1,0,0,0,0,1
1105,CYP,2005,0,0,0,0,1,0,0,0,0,1
1106,CYP,2006,0,0,0,0,1,0,0,0,0,1
1107,CYP,2007,0,0,0,0,1,0,0,0,0,1
1108,CYP,2008,0,0,0,0,1,0,0,0,0,1
1109,CYP,2009,0,1,1,1,0,0,0,0,1,0
1110,CYP,2010,0,1,1,1,0,0,0,0,1,0
1111,CYP,2011,0,1,1,1,0,0,0,0,1,0
1112,CYP,2012,0,0,1,0,0,0,0,0,1,0
1113,CYP,2013,0,1,1,1,0,0,0,0,1,0
1114,CYP,2014,0,1,1,1,0,0,0,0,1,0
1115,CYP,2015,0,1,1,1,0,0,0,0,1,0
1116,CYP,2016,0,1,1,1,0,0,0,0,0,1
1117,CYP,2017,0,1,1,1,0,0,0,0,0,1
1118,CYP,2018,0,1,1,1,0,0,0,0,0,1
1119,CYP,2019,0,1,1,1,0,0,0,0,0,1
1120,CYP,2020,0,1,1,1,0,0,0,0,0,1
1121,CYP,2021,0,1,1,1,0,0,0,0,0,1
1122,CYP,2022,0,1,1,1,0,0,0,0,0,1
1123,CYP,2023,0,0,0,0,1,0,0,0,0,1
1124,CYP,2024,0,0,0,0,1,0,0,0,0,1
1125,CZE,2000,0,0,0,0,1,0,0,0,0,1
1126,CZE,2001,0,0,0,0,1,0,0,0,0,1
1127,CZE,2002,0,0,0,0,1,0,0,0,0,1
1128,CZE,2003,0,0,0,0,1,0,0,0,0,1
1129,CZE,2004,0,0,0,0,1,0,0,0,0,1
1130,CZE,2005,0,0,0,0,1,0,0,0,0,1
1131,CZE,2006,0,0,0,0,1,0,0,0,0,1
1132,CZE,2007,0,0,0,0,1,0,0,0,0,1
1133,CZE,2008,0,0,0,0,1,0,0,0,0,1
1134,CZE,2009,0,0,0,0,1,0,0,0,0,1
1135,CZE,2010,0,0,0,0,1,0,0,0,0,1
1136,CZE,2011,0,0,0,0,1,0,0,0,0,1
1137,CZE,2012,0,0,0,0,1,0,0,0,0,1
1138,CZE,2013,0,0,0,0,1,0,0,0,0,1
1139,CZE,2014,0,0,0,0,1,0,0,0,0,1
1140,CZE,2015,0,0,0,0,1,0,0,0,0,1
1141,CZE,2016,0,0,0,0,1,0,0,0,0,1
1142,CZE,2017,0,0,0,0,1,0,0,0,0,1
1143,CZE,2018,0,0,0,0,1,0,0,0,0,1
1144,CZE,2019,0,0,0,0,1,0,0,0,0,1
1145,CZE,2020,0,0,0,0,1,0,0,0,0,1
1146,CZE,2021,0,0,0,0,1,0,0,0,0,1
1147,CZE,2022,0,0,0,0,1,0,0,0,0,1
1148,CZE,2023,0,0,0,0,1,0,0,0,0,1
1149,CZE,2024,0,0,0,0,1,0,0,0,0,1
1150,DNK,2000,0,0,0,0,1,0,0,0,0,1
1151,DNK,2001,0,0,0,0,1,0,0,0,0,1
1152,DNK,2002,0,0,0,0,1,0,0,0,0,1
1153,DNK,2003,0,0,0,0,1,0,0,0,0,1
1154,DNK,2004,0,0,0,0,1,0,0,0,0,1
1155,DNK,2005,0,0,0,0,1,0,0,0,0,1
1156,DNK,2006,0,0,0,0,1,0,0,0,0,1
1157,DNK,2007,0,0,0,0,1,0,0,0,0,1
1158,DNK,2008,0,0,0,0,1,0,0,0,0,1
1159,DNK,2009,0,0,0,0,1,0,0,0,0,1
1160,DNK,2010,0,0,0,0,1,0,0,0,0,1
1161,DNK,2011,0,0,0,0,1,0,0,0,0,1
1162,DNK,2012,0,0,0,0,1,0,0,0,0,1
1163,DNK,2013,0,0,0,0,1,0,0,0,0,1
1164,DNK,2014,0,0,0,0,1,0,0,0,0,1
1165,DNK,2015,0,0,0,0,1,0,0,0,0,1
1166,DNK,2016,0,0,0,0,1,0,0,0,0,1
1167,DNK,2017,0,0,0,0,1,0,0,0,0,1
1168,DNK,2018,0,0,0,0,1,0,0,0,0,1
1169,DNK,2019,0,0,0,0,1,0,0,0,0,1
1170,DNK,2020,0,0,0,0,1,0,0,0,0,1
1171,DNK,2021,0,0,0,0,1,0,0,0,0,1
1172,DNK,2022,0,0,0,0,1,0,0,0,0,1
1173,DNK,2023,0,0,0,0,1,0,0,0,0,1
1174,DNK,2024,0,0,0,0,1,0,0,0,0,1
1175,DJI,2000,0,0,0,0,1,0,0,0,0,1
1176,DJI,2001,0,0,0,0,1,0,0,0,0,1
1177,DJI,2002,0,0,0,0,1,0,0,0,0,1
1178,DJI,2003,0,0,0,0,1,0,0,0,0,1
1179,DJI,2004,0,0,0,0,1,0,0,0,0,1
1180,DJI,2005,0,0,0,0,1,0,0,0,0,1
1181,DJI,2006,0,0,0,0,1,0,0,0,0,1
1182,DJI,2007,0,0,0,0,1,0,0,0,0,1
1183,DJI,2008,0,0,0,0,1,0,0,0,0,1
1184,DJI,2009,0,0,0,0,1,0,0,0,0,1
1185,DJI,2010,0,0,0,0,1,0,0,0,0,1
1186,DJI,2011,0,0,0,0,1,0,0,0,0,1
1187,DJI,2012,0,0,0,0,1,0,0,0,0,1
1188,DJI,2013,0,0,0,0,1,0,0,0,0,1
1189,DJI,2014,0,0,0,0,1,0,0,0,0,1
1190,DJI,2015,0,0,0,0,1,0,0,0,0,1
1191,DJI,2016,0,0,0,0,1,0,0,0,0,1
1192,DJI,2017,0,0,0,0,1,0,0,0,0,1
1193,DJI,2018,0,0,0,0,1,0,0,0,0,1
1194,DJI,2019,0,0,0,0,1,0,0,0,0,1
1195,DJI,2020,0,0,0,0,1,0,0,0,0,1
1196,DJI,2021,0,0,0,0,1,0,0,0,0,1
1197,DJI,2022,0,0,0,0,1,0,0,0,0,1
1198,DJI,2023,0,0,0,0,1,0,0,0,0,1
1199,DJI,2024,0,0,0,0,1,0,0,0,0,1
1200,DMA,2000,0,0,0,0,1,0,0,0,0,1
1201,DMA,2001,0,0,0,0,1,0,0,0,0,1
1202,DMA,2002,0,0,0,0,1,0,0,0,0,1
1203,DMA,2003,0,0,0,0,1,0,0,0,0,1
1204,DMA,2004,0,0,0,0,1,0,0,0,0,1
1205,DMA,2005,0,0,0,0,1,0,0,0,0,1
1206,DMA,2006,0,0,0,0,1,0,0,0,0,1
1207,DMA,2007,0,0,0,0,1,0,0,0,0,1
1208,DMA,2008,0,0,0,0,1,0,0,0,0,1
1209,DMA,2009,0,0,0,0,1,0,0,0,0,1
1210,DMA,2010,0,0,0,0,1,0,0,0,0,1
1211,DMA,2011,0,0,0,0,1,0,0,0,0,1
1212,DMA,2012,0,0,0,0,1,0,0,0,0,1
1213,DMA,2013,0,0,0,0,1,0,0,0,0,1
1214,DMA,2014,0,0,0,0,1,0,0,0,0,1
1215,DMA,2015,0,0,0,0,1,0,0,0,0,1
1216,DMA,2016,0,0,0,0,1,0,0,0,0,1
1217,DMA,2017,0,0,0,0,1,0,0,0,0,1
1218,DMA,2018,0,0,0,0,1,0,0,0,0,1
1219,DMA,2019,0,0,0,0,1,0,0,0,0,1
1220,DMA,2020,0,0,0,0,1,0,0,0,0,1
1221,DMA,2021,0,0,0,0,1,0,0,0,0,1
1222,DMA,2022,0,0,0,0,1,0,0,0,0,1
1223,DMA,2023,0,0,0,0,1,0,0,0,0,1
1224,DMA,2024,0,0,0,0,1,0,0,0,0,1
1225,DOM,2000,0,0,0,0,1,0,0,0,0,1
1226,DOM,2001,0,0,0,0,1,0,0,0,0,1
1227,DOM,2002,0,0,0,0,1,0,0,0,0,1
1228,DOM,2003,0,0,0,0,1,0,0,0,0,1
1229,DOM,2004,0,0,0,0,1,0,0,0,0,1
1230,DOM,2005,0,0,0,0,1,0,0,0,0,1
1231,DOM,2006,0,0,0,0,1,0,0,0,0,1
1232,DOM,2007,0,0,0,0,1,0,0,0,0,1
1233,DOM,2008,0,0,0,0,1,0,0,0,0,1
1234,DOM,2009,0,0,0,0,1,0,0,0,0,1
1235,DOM,2010,0,0,0,0,1,0,0,0,0,1
1236,DOM,2011,0,0,0,0,1,0,0,0,0,1
1237,DOM,2012,0,0,0,0,1,0,0,0,0,1
1238,DOM,2013,0,0,0,0,1,0,0,0,0,1
1239,DOM,2014,0,0,0,0,1,0,0,0,0,1
1240,DOM,2015,0,0,0,0,1,0,0,0,0,1
1241,DOM,2016,0,0,0,0,1,0,0,0,0,1
1242,DOM,2017,0,0,0,0,1,0,0,0,0,1
1243,DOM,2018,0,0,0,0,1,0,0,0,0,1
1244,DOM,2019,0,0,0,0,1,0,0,0,0,1
1245,DOM,2020,0,0,0,0,1,0,0,0,0,1
1246,DOM,2021,0,0,0,0,1,0,0,0,0,1
1247,DOM,2022,0,0,0,0,1,0,0,0,0,1
1248,DOM,2023,0,0,0,0,1,0,0,0,0,1
1249,DOM,2024,0,0,0,0,1,0,0,0,0,1
1250,ECU,2000,0,0,0,0,1,0,0,0,0,1
1251,ECU,2001,0,0,0,0,1,0,0,0,0,1
1252,ECU,2002,0,0,0,0,1,0,0,0,0,1
1253,ECU,2003,0,0,0,0,1,0,0,0,0,1
1254,ECU,2004,0,0,0,0,1,0,0,0,0,1
1255,ECU,2005,0,0,0,0,1,0,0,0,0,1
1256,ECU,2006,0,0,0,0,1,0,0,0,0,1
1257,ECU,2007,0,0,0,0,1,0,0,0,0,1
1258,ECU,2008,0,0,0,0,1,0,0,0,0,1
1259,ECU,2009,0,0,0,0,1,0,0,0,0,1
1260,ECU,2010,0,0,0,0,1,0,0,0,0,1
1261,ECU,2011,0,0,0,0,1,0,0,0,0,1
1262,ECU,2012,0,0,0,0,1,0,0,0,0,1
1263,ECU,2013,0,0,0,0,1,0,0,0,0,1
1264,ECU,2014,0,0,0,0,1,0,0,0,0,1
1265,ECU,2015,0,0,0,0,1,0,0,0,0,1
1266,ECU,2016,0,0,0,0,1,0,0,0,0,1
1267,ECU,2017,0,0,0,0,1,0,0,0,0,1
1268,ECU,2018,0,0,0,0,1,0,1,0,0,1
1269,ECU,2019,0,0,0,0,1,0,0,0,0,1
1270,ECU,2020,0,0,0,0,1,0,0,0,0,1
1271,ECU,2021,0,0,0,0,1,0,0,0,0,1
1272,ECU,2022,0,0,0,0,1,0,0,0,0,1
1273,ECU,2023,0,0,0,0,1,0,0,0,0,1
1274,ECU,2024,0,0,0,0,1,0,0,0,0,1
1275,EGY,2000,0,0,0,0,1,0,0,0,0,1
1276,EGY,2001,0,0,0,0,1,0,0,0,0,1
1277,EGY,2002,0,0,0,0,1,0,0,0,0,1
1278,EGY,2003,0,0,0,0,1,0,0,0,0,1
1279,EGY,2004,0,0,0,0,1,0,0,0,0,1
1280,EGY,2005,0,0,0,0,1,0,0,0,0,1
1281,EGY,2006,0,0,0,0,1,0,0,0,0,1
1282,EGY,2007,0,0,0,0,1,0,0,0,0,1
1283,EGY,2008,0,0,0,0,1,0,0,0,0,1
1284,EGY,2009,0,0,0,0,1,0,0,0,0,1
1285,EGY,2010,0,0,0,0,1,0,0,0,0,1
1286,EGY,2011,0,0,0,0,1,0,0,0,0,1
1287,EGY,2012,0,0,0,0,1,0,0,0,0,1
1288,EGY,2013,0,0,0,0,1,0,0,0,0,1
1289,EGY,2014,0,0,1,0,1,0,0,1,1,1
1290,EGY,2015,0,1,0,0,0,0,1,1,0,1
1291,EGY,2016,0,1,0,0,0,0,0,0,0,1
1292,EGY,2017,0,0,1,1,1,0,1,0,0,1
1293,EGY,2018,0,0,1,0,1,0,1,1,0,1
1294,EGY,2019,0,0,1,0,1,0,0,0,1,0
1295,EGY,2020,0,0,1,0,1,0,1,0,1,0
1296,EGY,2021,0,1,1,1,1,0,0,0,0,1
1297,EGY,2022,0,0,0,0,1,0,0,0,0,1
1298,EGY,2023,0,0,0,0,1,0,0,0,0,1
1299,EGY,2024,0,0,0,0,1,0,0,0,0,1
1300,SLV,2000,0,0,0,0,1,0,0,0,0,1
1301,SLV,2001,0,0,0,0,1,0,0,0,0,1
1302,SLV,2002,0,0,0,0,1,0,0,0,0,1
1303,SLV,2003,0,0,0,0,1,0,0,0,0,1
1304,SLV,2004,0,0,0,0,1,0,0,0,0,1
1305,SLV,2005,0,0,0,0,1,0,0,0,0,1
1306,SLV,2006,0,0,0,0,1,0,0,0,0,1
1307,SLV,2007,0,0,0,0,1,0,0,0,0,1
1308,SLV,2008,0,0,0,0,1,0,0,0,0,1
1309,SLV,2009,0,0,0,0,1,0,0,0,0,1
1310,SLV,2010,0,0,0,0,1,0,0,0,0,1
1311,SLV,2011,0,0,0,0,1,0,0,0,0,1
1312,SLV,2012,0,0,0,0,1,0,0,0,0,1
1313,SLV,2013,0,0,0,0,1,0,0,0,0,1
1314,SLV,2014,0,0,0,0,1,0,0,1,0,1
1315,SLV,2015,0,0,0,0,1,0,0,1,0,1
1316,SLV,2016,0,0,0,0,1,1,0,0,0,0
1317,SLV,2017,0,0,0,0,1,1,0,0,0,0
1318,SLV,2018,0,0,0,0,1,1,0,0,0,0
1319,SLV,2019,0,0,0,0,1,1,0,0,0,0
1320,SLV,2020,0,0,0,0,1,0,0,1,0,1
1321,SLV,2021,0,0,0,0,1,0,0,1,0,1
1322,SLV,2022,0,1,0,1,1,0,0,1,0,0
1323,SLV,2023,0,0,0,0,1,0,0,0,0,1
1324,SLV,2024,0,0,0,0,1,0,0,0,0,1
1325,GNQ,2000,0,0,0,0,1,0,0,0,0,1
1326,GNQ,2001,0,0,0,0,1,0,0,0,0,1
1327,GNQ,2002,0,0,0,0,1,0,0,0,0,1
1328,GNQ,2003,0,0,0,0,1,0,0,0,0,1
1329,GNQ,2004,0,0,0,0,1,0,0,0,0,1
1330,GNQ,2005,0,0,0,0,1,0,0,0,0,1
1331,GNQ,2006,0,0,0,0,1,0,0,0,0,1
1332,GNQ,2007,0,0,0,0,1,0,0,0,0,1
1333,GNQ,2008,0,0,0,0,1,0,0,0,0,1
1334,GNQ,2009,0,0,0,0,1,0,0,0,0,1
1335,GNQ,2010,0,0,0,0,1,0,0,0,0,1
1336,GNQ,2011,0,0,0,0,1,0,0,0,0,1
1337,GNQ,2012,0,0,0,0,1,0,0,0,0,1
1338,GNQ,2013,0,0,0,0,1,0,0,0,0,1
1339,GNQ,2014,0,0,0,0,1,0,0,0,0,1
1340,GNQ,2015,0,0,0,0,1,0,0,0,0,1
1341,GNQ,2016,0,0,0,0,1,0,0,0,0,1
1342,GNQ,2017,0,0,0,0,1,0,0,0,0,1
1343,GNQ,2018,0,0,0,0,1,0,0,0,0,1
1344,GNQ,2019,0,0,0,0,1,0,0,0,0,1
1345,GNQ,2020,0,0,0,0,1,0,0,0,0,1
1346,GNQ,2021,0,0,0,0,1,0,0,0,0,1
1347,GNQ,2022,0,0,0,0,1,0,0,0,0,1
1348,GNQ,2023,0,0,0,0,1,0,0,0,0,1
1349,GNQ,2024,0,0,0,0,1,0,0,0,0,1
1350,ERI,2000,0,0,0,0,1,0,0,0,0,1
1351,ERI,2001,0,0,0,0,1,0,0,0,0,1
1352,ERI,2002,0,0,0,0,1,0,0,0,0,1
1353,ERI,2003,0,0,0,0,1,0,0,0,0,1
1354,ERI,2004,0,0,0,0,1,0,0,0,0,1
1355,ERI,2005,0,0,0,0,1,0,0,0,0,1
1356,ERI,2006,0,0,0,0,1,0,0,0,0,1
1357,ERI,2007,0,0,0,0,1,0,0,0,0,1
1358,ERI,2008,0,0,0,0,1,0,0,0,0,1
1359,ERI,2009,0,0,1,1,0,0,0,0,1,0
1360,ERI,2010,0,0,1,1,0,0,0,0,1,0
1361,ERI,2011,0,0,1,1,0,0,0,0,1,0
1362,ERI,2012,0,0,1,1,0,0,0,0,1,0
1363,ERI,2013,0,0,1,1,0,0,0,0,1,0
1364,ERI,2014,0,0,1,1,0,0,0,0,1,0
1365,ERI,2015,0,0,0,0,1,0,0,0,0,1
1366,ERI,2016,0,0,0,0,1,0,0,0,0,1
1367,ERI,2017,0,0,0,0,1,0,0,0,0,1
1368,ERI,2018,0,0,0,0,1,0,0,0,0,1
1369,ERI,2019,0,0,0,0,1,0,0,0,0,1
1370,ERI,2020,0,0,0,0,1,0,0,0,0,1
1371,ERI,2021,0,0,0,0,1,0,0,0,0,1
1372,ERI,2022,0,0,0,0,1,0,0,0,0,1
1373,ERI,2023,0,0,0,0,1,0,0,0,0,1
1374,ERI,2024,0,0,0,0,1,0,0,0,0,1
1375,EST,2000,0,0,0,0,1,0,0,0,0,1
1376,EST,2001,0,0,0,0,1,0,0,0,0,1
1377,EST,2002,0,0,0,0,1,0,0,0,0,1
1378,EST,2003,0,0,0,0,1,0,0,0,0,1
1379,EST,2004,0,0,0,0,1,0,0,0,0,1
1380,EST,2005,0,0,0,0,1,0,0,0,0,1
1381,EST,2006,0,0,0,0,1,0,0,0,0,1
1382,EST,2007,0,0,0,0,1,0,0,0,0,1
1383,EST,2008,0,0,0,0,1,0,0,0,0,1
1384,EST,2009,0,0,0,0,1,0,0,0,0,1
1385,EST,2010,0,0,0,0,1,0,0,0,0,1
1386,EST,2011,0,0,0,0,1,0,0,0,0,1
1387,EST,2012,0,0,0,0,1,0,0,0,0,1
1388,EST,2013,0,0,0,0,1,0,0,0,0,1
1389,EST,2014,0,0,0,0,1,0,0,0,0,1
1390,EST,2015,0,0,0,0,1,0,0,0,0,1
1391,EST,2016,0,0,0,0,1,0,0,0,0,1
1392,EST,2017,0,0,0,0,1,0,0,0,0,1
1393,EST,2018,0,0,0,0,1,0,0,0,0,1
1394,EST,2019,0,0,0,0,1,0,0,0,0,1
1395,EST,2020,0,0,0,0,1,0,0,0,0,1
1396,EST,2021,0,0,0,0,1,0,0,0,0,1
1397,EST,2022,0,0,0,0,1,0,0,0,0,1
1398,EST,2023,0,0,0,0,1,0,0,0,0,1
1399,EST,2024,0,0,0,0,1,0,0,0,0,1
1400,SWZ,2000,0,0,0,0,1,0,0,0,0,1
1401,SWZ,2001,0,0,0,0,1,0,0,0,0,1
