date,topic_mid,value,country_o
2011-03-01,/m/0d0vqn,4,GE
2011-04-01,/m/0d0vqn,7,GE
2011-05-01,/m/0d0vqn,6,GE
2011-06-01,/m/0d0vqn,6,GE
2011-07-01,/m/0d0vqn,7,GE
2011-08-01,/m/0d0vqn,10,GE
2011-09-01,/m/0d0vqn,5,GE
2011-10-01,/m/0d0vqn,5,GE
2011-11-01,/m/0d0vqn,8,GE
2011-12-01,/m/0d0vqn,6,GE
2012-01-01,/m/0d0vqn,5,GE
2012-02-01,/m/0d0vqn,7,GE
2012-03-01,/m/0d0vqn,5,GE
2012-04-01,/m/0d0vqn,6,GE
2012-05-01,/m/0d0vqn,10,GE
2012-06-01,/m/0d0vqn,11,GE
2012-07-01,/m/0d0vqn,8,GE
2012-08-01,/m/0d0vqn,7,GE
2012-09-01,/m/0d0vqn,5,GE
2012-10-01,/m/0d0vqn,7,GE
2012-11-01,/m/0d0vqn,7,GE
2012-12-01,/m/0d0vqn,5,GE
2013-01-01,/m/0d0vqn,5,GE
2013-02-01,/m/0d0vqn,5,GE
2013-03-01,/m/0d0vqn,5,GE
2013-04-01,/m/0d0vqn,4,GE
2013-05-01,/m/0d0vqn,7,GE
2013-06-01,/m/0d0vqn,6,GE
2013-07-01,/m/0d0vqn,7,GE
2013-08-01,/m/0d0vqn,5,GE
2013-09-01,/m/0d0vqn,7,GE
2013-10-01,/m/0d0vqn,5,GE
2013-11-01,/m/0d0vqn,8,GE
2013-12-01,/m/0d0vqn,4,GE
2014-01-01,/m/0d0vqn,6,GE
2014-02-01,/m/0d0vqn,4,GE
2014-03-01,/m/0d0vqn,5,GE
2014-04-01,/m/0d0vqn,5,GE
2014-05-01,/m/0d0vqn,6,GE
2014-06-01,/m/0d0vqn,5,GE
2014-07-01,/m/0d0vqn,7,GE
2014-08-01,/m/0d0vqn,5,GE
2014-09-01,/m/0d0vqn,6,GE
2014-10-01,/m/0d0vqn,5,GE
2014-11-01,/m/0d0vqn,4,GE
2014-12-01,/m/0d0vqn,3,GE
2015-01-01,/m/0d0vqn,4,GE
2015-02-01,/m/0d0vqn,4,GE
2015-03-01,/m/0d0vqn,6,GE
2015-04-01,/m/0d0vqn,5,GE
2015-05-01,/m/0d0vqn,7,GE
2015-06-01,/m/0d0vqn,6,GE
2015-07-01,/m/0d0vqn,4,GE
2015-08-01,/m/0d0vqn,5,GE
2015-09-01,/m/0d0vqn,7,GE
2015-10-01,/m/0d0vqn,6,GE
2015-11-01,/m/0d0vqn,6,GE
2015-12-01,/m/0d0vqn,4,GE
2016-01-01,/m/0d0vqn,4,GE
2016-02-01,/m/0d0vqn,4,GE
2016-03-01,/m/0d0vqn,5,GE
2016-04-01,/m/0d0vqn,4,GE
2016-05-01,/m/0d0vqn,5,GE
2016-06-01,/m/0d0vqn,7,GE
2016-07-01,/m/0d0vqn,4,GE
2016-08-01,/m/0d0vqn,5,GE
2016-09-01,/m/0d0vqn,5,GE
2016-10-01,/m/0d0vqn,4,GE
2016-11-01,/m/0d0vqn,5,GE
2016-12-01,/m/0d0vqn,4,GE
2017-01-01,/m/0d0vqn,4,GE
2017-02-01,/m/0d0vqn,6,GE
2017-03-01,/m/0d0vqn,5,GE
2017-04-01,/m/0d0vqn,5,GE
2017-05-01,/m/0d0vqn,5,GE
2017-06-01,/m/0d0vqn,5,GE
2017-07-01,/m/0d0vqn,5,GE
2017-08-01,/m/0d0vqn,4,GE
2017-09-01,/m/0d0vqn,6,GE
2017-10-01,/m/0d0vqn,5,GE
2017-11-01,/m/0d0vqn,7,GE
2017-12-01,/m/0d0vqn,6,GE
2018-01-01,/m/0d0vqn,6,GE
2018-02-01,/m/0d0vqn,7,GE
2018-03-01,/m/0d0vqn,5,GE
2018-04-01,/m/0d0vqn,5,GE
2018-05-01,/m/0d0vqn,5,GE
2018-06-01,/m/0d0vqn,10,GE
2018-07-01,/m/0d0vqn,9,GE
2018-08-01,/m/0d0vqn,6,GE
2018-09-01,/m/0d0vqn,6,GE
2018-10-01,/m/0d0vqn,6,GE
2018-11-01,/m/0d0vqn,6,GE
2018-12-01,/m/0d0vqn,6,GE
2019-01-01,/m/0d0vqn,7,GE
2019-02-01,/m/0d0vqn,6,GE
2019-03-01,/m/0d0vqn,6,GE
2019-04-01,/m/0d0vqn,6,GE
2019-05-01,/m/0d0vqn,8,GE
2019-06-01,/m/0d0vqn,7,GE
2019-07-01,/m/0d0vqn,7,GE
2019-08-01,/m/0d0vqn,5,GE
2019-09-01,/m/0d0vqn,6,GE
2019-10-01,/m/0d0vqn,7,GE
2019-11-01,/m/0d0vqn,7,GE
2019-12-01,/m/0d0vqn,6,GE
2020-01-01,/m/0d0vqn,6,GE
2020-02-01,/m/0d0vqn,5,GE
2020-03-01,/m/0d0vqn,7,GE
2020-04-01,/m/0d0vqn,9,GE
2020-05-01,/m/0d0vqn,6,GE
2020-06-01,/m/0d0vqn,6,GE
2020-07-01,/m/0d0vqn,5,GE
2020-08-01,/m/0d0vqn,4,GE
2020-09-01,/m/0d0vqn,5,GE
2020-10-01,/m/0d0vqn,5,GE
2020-11-01,/m/0d0vqn,6,GE
2020-12-01,/m/0d0vqn,5,GE
2021-01-01,/m/0d0vqn,5,GE
2021-02-01,/m/0d0vqn,5,GE
2021-03-01,/m/0d0vqn,9,GE
2021-04-01,/m/0d0vqn,5,GE
2021-05-01,/m/0d0vqn,5,GE
2021-06-01,/m/0d0vqn,11,GE
2021-07-01,/m/0d0vqn,5,GE
2021-08-01,/m/0d0vqn,6,GE
2021-09-01,/m/0d0vqn,6,GE
2021-10-01,/m/0d0vqn,5,GE
2021-11-01,/m/0d0vqn,10,GE
2021-12-01,/m/0d0vqn,6,GE
2022-01-01,/m/0d0vqn,5,GE
2022-02-01,/m/0d0vqn,7,GE
2022-03-01,/m/0d0vqn,8,GE
2022-04-01,/m/0d0vqn,8,GE
2022-05-01,/m/0d0vqn,8,GE
2022-06-01,/m/0d0vqn,7,GE
2022-07-01,/m/0d0vqn,7,GE
2022-08-01,/m/0d0vqn,6,GE
2022-09-01,/m/0d0vqn,6,GE
2022-10-01,/m/0d0vqn,7,GE
2022-11-01,/m/0d0vqn,5,GE
2022-12-01,/m/0d0vqn,6,GE
2023-01-01,/m/0d0vqn,6,GE
2005-01-01,/m/06mzp,0,GE
2005-02-01,/m/06mzp,0,GE
2005-03-01,/m/06mzp,76,GE
2005-04-01,/m/06mzp,0,GE
2005-05-01,/m/06mzp,0,GE
2005-06-01,/m/06mzp,84,GE
2005-07-01,/m/06mzp,0,GE
2005-08-01,/m/06mzp,90,GE
2005-09-01,/m/06mzp,0,GE
2005-10-01,/m/06mzp,100,GE
2005-11-01,/m/06mzp,70,GE
2005-12-01,/m/06mzp,0,GE
2006-01-01,/m/06mzp,0,GE
2006-02-01,/m/06mzp,0,GE
2006-03-01,/m/06mzp,0,GE
2006-04-01,/m/06mzp,0,GE
2006-05-01,/m/06mzp,44,GE
2006-06-01,/m/06mzp,0,GE
2006-07-01,/m/06mzp,35,GE
2006-08-01,/m/06mzp,0,GE
2006-09-01,/m/06mzp,28,GE
2006-10-01,/m/06mzp,46,GE
2006-11-01,/m/06mzp,0,GE
2006-12-01,/m/06mzp,0,GE
2007-01-01,/m/06mzp,29,GE
2007-02-01,/m/06mzp,0,GE
2007-03-01,/m/06mzp,22,GE
2007-04-01,/m/06mzp,0,GE
2007-05-01,/m/06mzp,0,GE
2007-06-01,/m/06mzp,25,GE
2007-07-01,/m/06mzp,31,GE
2007-08-01,/m/06mzp,20,GE
2007-09-01,/m/06mzp,35,GE
2007-10-01,/m/06mzp,15,GE
2007-11-01,/m/06mzp,0,GE
2007-12-01,/m/06mzp,22,GE
2008-01-01,/m/06mzp,16,GE
2008-02-01,/m/06mzp,24,GE
2008-03-01,/m/06mzp,0,GE
2008-04-01,/m/06mzp,0,GE
2008-05-01,/m/06mzp,13,GE
2008-06-01,/m/06mzp,8,GE
2008-07-01,/m/06mzp,8,GE
2008-08-01,/m/06mzp,0,GE
2008-09-01,/m/06mzp,9,GE
2008-10-01,/m/06mzp,0,GE
2008-11-01,/m/06mzp,22,GE
2008-12-01,/m/06mzp,30,GE
2009-01-01,/m/06mzp,36,GE
2009-02-01,/m/06mzp,11,GE
2009-03-01,/m/06mzp,11,GE
2009-04-01,/m/06mzp,30,GE
2009-05-01,/m/06mzp,14,GE
2009-06-01,/m/06mzp,34,GE
2009-07-01,/m/06mzp,9,GE
2009-08-01,/m/06mzp,15,GE
2009-09-01,/m/06mzp,30,GE
2009-10-01,/m/06mzp,15,GE
2009-11-01,/m/06mzp,0,GE
2009-12-01,/m/06mzp,12,GE
2010-01-01,/m/06mzp,20,GE
2010-02-01,/m/06mzp,0,GE
2010-03-01,/m/06mzp,10,GE
2010-04-01,/m/06mzp,0,GE
2010-05-01,/m/06mzp,15,GE
2010-06-01,/m/06mzp,19,GE
2010-07-01,/m/06mzp,0,GE
2010-08-01,/m/06mzp,0,GE
2010-09-01,/m/06mzp,15,GE
2010-10-01,/m/06mzp,12,GE
2010-11-01,/m/06mzp,37,GE
2010-12-01,/m/06mzp,9,GE
2011-01-01,/m/06mzp,8,GE
2011-02-01,/m/06mzp,7,GE
2011-03-01,/m/06mzp,9,GE
2011-04-01,/m/06mzp,7,GE
2011-05-01,/m/06mzp,13,GE
2011-06-01,/m/06mzp,8,GE
2011-07-01,/m/06mzp,5,GE
2011-08-01,/m/06mzp,9,GE
2011-09-01,/m/06mzp,5,GE
2011-10-01,/m/06mzp,10,GE
2011-11-01,/m/06mzp,9,GE
2011-12-01,/m/06mzp,10,GE
2012-01-01,/m/06mzp,8,GE
2012-02-01,/m/06mzp,8,GE
2012-03-01,/m/06mzp,5,GE
2012-04-01,/m/06mzp,6,GE
2012-05-01,/m/06mzp,7,GE
2012-06-01,/m/06mzp,7,GE
2012-07-01,/m/06mzp,7,GE
2012-08-01,/m/06mzp,8,GE
2012-09-01,/m/06mzp,7,GE
2012-10-01,/m/06mzp,7,GE
2012-11-01,/m/06mzp,9,GE
2012-12-01,/m/06mzp,7,GE
2013-01-01,/m/06mzp,6,GE
2013-02-01,/m/06mzp,6,GE
2013-03-01,/m/06mzp,5,GE
2013-04-01,/m/06mzp,8,GE
2013-05-01,/m/06mzp,9,GE
2013-06-01,/m/06mzp,7,GE
2013-07-01,/m/06mzp,7,GE
2013-08-01,/m/06mzp,7,GE
2013-09-01,/m/06mzp,7,GE
2013-10-01,/m/06mzp,5,GE
2013-11-01,/m/06mzp,9,GE
2013-12-01,/m/06mzp,5,GE
2014-01-01,/m/06mzp,6,GE
2014-02-01,/m/06mzp,5,GE
2014-03-01,/m/06mzp,4,GE
2014-04-01,/m/06mzp,6,GE
2014-05-01,/m/06mzp,5,GE
2014-06-01,/m/06mzp,9,GE
2014-07-01,/m/06mzp,5,GE
2014-08-01,/m/06mzp,6,GE
2014-09-01,/m/06mzp,8,GE
2014-10-01,/m/06mzp,7,GE
2014-11-01,/m/06mzp,6,GE
2014-12-01,/m/06mzp,6,GE
2015-01-01,/m/06mzp,6,GE
2015-02-01,/m/06mzp,5,GE
2015-03-01,/m/06mzp,6,GE
2015-04-01,/m/06mzp,6,GE
2015-05-01,/m/06mzp,5,GE
2015-06-01,/m/06mzp,7,GE
2015-07-01,/m/06mzp,5,GE
2015-08-01,/m/06mzp,4,GE
2015-09-01,/m/06mzp,9,GE
2015-10-01,/m/06mzp,7,GE
2015-11-01,/m/06mzp,5,GE
2015-12-01,/m/06mzp,6,GE
2016-01-01,/m/06mzp,6,GE
2016-02-01,/m/06mzp,7,GE
2016-03-01,/m/06mzp,5,GE
2016-04-01,/m/06mzp,6,GE
2016-05-01,/m/06mzp,6,GE
2016-06-01,/m/06mzp,10,GE
2016-07-01,/m/06mzp,6,GE
2016-08-01,/m/06mzp,4,GE
2016-09-01,/m/06mzp,5,GE
2016-10-01,/m/06mzp,7,GE
2016-11-01,/m/06mzp,7,GE
2016-12-01,/m/06mzp,5,GE
2017-01-01,/m/06mzp,7,GE
2017-02-01,/m/06mzp,7,GE
2017-03-01,/m/06mzp,5,GE
2017-04-01,/m/06mzp,6,GE
2017-05-01,/m/06mzp,7,GE
2017-06-01,/m/06mzp,7,GE
2017-07-01,/m/06mzp,6,GE
2017-08-01,/m/06mzp,8,GE
2017-09-01,/m/06mzp,9,GE
2017-10-01,/m/06mzp,9,GE
2017-11-01,/m/06mzp,8,GE
2017-12-01,/m/06mzp,7,GE
2018-01-01,/m/06mzp,9,GE
2018-02-01,/m/06mzp,8,GE
2018-03-01,/m/06mzp,8,GE
2018-04-01,/m/06mzp,7,GE
2018-05-01,/m/06mzp,9,GE
2018-06-01,/m/06mzp,9,GE
2018-07-01,/m/06mzp,9,GE
2018-08-01,/m/06mzp,10,GE
2018-09-01,/m/06mzp,10,GE
2018-10-01,/m/06mzp,8,GE
2018-11-01,/m/06mzp,9,GE
2018-12-01,/m/06mzp,7,GE
2019-01-01,/m/06mzp,9,GE
2019-02-01,/m/06mzp,10,GE
2019-03-01,/m/06mzp,12,GE
2019-04-01,/m/06mzp,7,GE
2019-05-01,/m/06mzp,7,GE
2019-06-01,/m/06mzp,9,GE
2019-07-01,/m/06mzp,9,GE
2019-08-01,/m/06mzp,10,GE
2019-09-01,/m/06mzp,10,GE
2019-10-01,/m/06mzp,10,GE
2019-11-01,/m/06mzp,11,GE
2019-12-01,/m/06mzp,9,GE
2020-01-01,/m/06mzp,9,GE
2020-02-01,/m/06mzp,8,GE
2020-03-01,/m/06mzp,9,GE
2020-04-01,/m/06mzp,7,GE
2020-05-01,/m/06mzp,6,GE
2020-06-01,/m/06mzp,8,GE
2020-07-01,/m/06mzp,7,GE
2020-08-01,/m/06mzp,8,GE
2020-09-01,/m/06mzp,7,GE
2020-10-01,/m/06mzp,6,GE
2020-11-01,/m/06mzp,6,GE
2020-12-01,/m/06mzp,7,GE
2021-01-01,/m/06mzp,5,GE
2021-02-01,/m/06mzp,6,GE
2021-03-01,/m/06mzp,6,GE
2021-04-01,/m/06mzp,6,GE
2021-05-01,/m/06mzp,7,GE
2021-06-01,/m/06mzp,11,GE
2021-07-01,/m/06mzp,9,GE
2021-08-01,/m/06mzp,8,GE
2021-09-01,/m/06mzp,8,GE
2021-10-01,/m/06mzp,7,GE
2021-11-01,/m/06mzp,8,GE
2021-12-01,/m/06mzp,8,GE
2022-01-01,/m/06mzp,9,GE
2022-02-01,/m/06mzp,9,GE
2022-03-01,/m/06mzp,14,GE
2022-04-01,/m/06mzp,12,GE
2022-05-01,/m/06mzp,10,GE
2022-06-01,/m/06mzp,10,GE
2022-07-01,/m/06mzp,11,GE
2022-08-01,/m/06mzp,11,GE
2022-09-01,/m/06mzp,10,GE
2022-10-01,/m/06mzp,9,GE
2022-11-01,/m/06mzp,13,GE
2022-12-01,/m/06mzp,13,GE
2023-01-01,/m/06mzp,10,GE
2005-01-01,/m/09c7w0,99,GE
2005-02-01,/m/09c7w0,55,GE
2005-03-01,/m/09c7w0,100,GE
2005-04-01,/m/09c7w0,43,GE
2005-05-01,/m/09c7w0,27,GE
2005-06-01,/m/09c7w0,56,GE
2005-07-01,/m/09c7w0,65,GE
2005-08-01,/m/09c7w0,60,GE
2005-09-01,/m/09c7w0,37,GE
2005-10-01,/m/09c7w0,29,GE
2005-11-01,/m/09c7w0,25,GE
2005-12-01,/m/09c7w0,46,GE
2006-01-01,/m/09c7w0,40,GE
2006-02-01,/m/09c7w0,36,GE
2006-03-01,/m/09c7w0,51,GE
2006-04-01,/m/09c7w0,24,GE
2006-05-01,/m/09c7w0,34,GE
2006-06-01,/m/09c7w0,30,GE
2006-07-01,/m/09c7w0,38,GE
2006-08-01,/m/09c7w0,16,GE
2006-09-01,/m/09c7w0,36,GE
2006-10-01,/m/09c7w0,41,GE
2006-11-01,/m/09c7w0,38,GE
2006-12-01,/m/09c7w0,32,GE
2007-01-01,/m/09c7w0,29,GE
2007-02-01,/m/09c7w0,26,GE
2007-03-01,/m/09c7w0,25,GE
2007-04-01,/m/09c7w0,26,GE
2007-05-01,/m/09c7w0,21,GE
2007-06-01,/m/09c7w0,22,GE
2007-07-01,/m/09c7w0,22,GE
2007-08-01,/m/09c7w0,21,GE
2007-09-01,/m/09c7w0,30,GE
2007-10-01,/m/09c7w0,25,GE
2007-11-01,/m/09c7w0,26,GE
2007-12-01,/m/09c7w0,16,GE
2008-01-01,/m/09c7w0,22,GE
2008-02-01,/m/09c7w0,23,GE
2008-03-01,/m/09c7w0,20,GE
2008-04-01,/m/09c7w0,24,GE
2008-05-01,/m/09c7w0,23,GE
2008-06-01,/m/09c7w0,23,GE
2008-07-01,/m/09c7w0,19,GE
2008-08-01,/m/09c7w0,28,GE
2008-09-01,/m/09c7w0,26,GE
2008-10-01,/m/09c7w0,17,GE
2008-11-01,/m/09c7w0,27,GE
2008-12-01,/m/09c7w0,22,GE
2009-01-01,/m/09c7w0,22,GE
2009-02-01,/m/09c7w0,18,GE
2009-03-01,/m/09c7w0,20,GE
2009-04-01,/m/09c7w0,14,GE
2009-05-01,/m/09c7w0,13,GE
2009-06-01,/m/09c7w0,27,GE
2009-07-01,/m/09c7w0,17,GE
2009-08-01,/m/09c7w0,17,GE
2009-09-01,/m/09c7w0,20,GE
2009-10-01,/m/09c7w0,18,GE
2009-11-01,/m/09c7w0,18,GE
2009-12-01,/m/09c7w0,13,GE
2010-01-01,/m/09c7w0,17,GE
2010-02-01,/m/09c7w0,19,GE
2010-03-01,/m/09c7w0,19,GE
2010-04-01,/m/09c7w0,18,GE
2010-05-01,/m/09c7w0,16,GE
2010-06-01,/m/09c7w0,23,GE
2010-07-01,/m/09c7w0,17,GE
2010-08-01,/m/09c7w0,13,GE
2010-09-01,/m/09c7w0,12,GE
2010-10-01,/m/09c7w0,18,GE
2010-11-01,/m/09c7w0,20,GE
2010-12-01,/m/09c7w0,15,GE
2011-01-01,/m/09c7w0,14,GE
2011-02-01,/m/09c7w0,13,GE
2011-03-01,/m/09c7w0,14,GE
2011-04-01,/m/09c7w0,13,GE
2011-05-01,/m/09c7w0,14,GE
2011-06-01,/m/09c7w0,12,GE
2011-07-01,/m/09c7w0,14,GE
2011-08-01,/m/09c7w0,12,GE
2011-09-01,/m/09c7w0,15,GE
2011-10-01,/m/09c7w0,14,GE
2011-11-01,/m/09c7w0,14,GE
2011-12-01,/m/09c7w0,14,GE
2012-01-01,/m/09c7w0,14,GE
2012-02-01,/m/09c7w0,13,GE
2012-03-01,/m/09c7w0,13,GE
2012-04-01,/m/09c7w0,11,GE
2012-05-01,/m/09c7w0,11,GE
2012-06-01,/m/09c7w0,11,GE
2012-07-01,/m/09c7w0,11,GE
2012-08-01,/m/09c7w0,14,GE
2012-09-01,/m/09c7w0,12,GE
2012-10-01,/m/09c7w0,14,GE
2012-11-01,/m/09c7w0,14,GE
2012-12-01,/m/09c7w0,12,GE
2013-01-01,/m/09c7w0,11,GE
2013-02-01,/m/09c7w0,11,GE
2013-03-01,/m/09c7w0,11,GE
2013-04-01,/m/09c7w0,12,GE
2013-05-01,/m/09c7w0,11,GE
2013-06-01,/m/09c7w0,11,GE
2013-07-01,/m/09c7w0,10,GE
2013-08-01,/m/09c7w0,12,GE
2013-09-01,/m/09c7w0,11,GE
2013-10-01,/m/09c7w0,12,GE
2013-11-01,/m/09c7w0,12,GE
2013-12-01,/m/09c7w0,10,GE
2014-01-01,/m/09c7w0,10,GE
2014-02-01,/m/09c7w0,11,GE
2014-03-01,/m/09c7w0,10,GE
2014-04-01,/m/09c7w0,10,GE
2014-05-01,/m/09c7w0,10,GE
2014-06-01,/m/09c7w0,11,GE
2014-07-01,/m/09c7w0,10,GE
2014-08-01,/m/09c7w0,11,GE
2014-09-01,/m/09c7w0,11,GE
2014-10-01,/m/09c7w0,10,GE
2014-11-01,/m/09c7w0,10,GE
2014-12-01,/m/09c7w0,10,GE
2015-01-01,/m/09c7w0,10,GE
2015-02-01,/m/09c7w0,10,GE
2015-03-01,/m/09c7w0,9,GE
2015-04-01,/m/09c7w0,9,GE
2015-05-01,/m/09c7w0,10,GE
2015-06-01,/m/09c7w0,10,GE
2015-07-01,/m/09c7w0,9,GE
2015-08-01,/m/09c7w0,8,GE
2015-09-01,/m/09c7w0,9,GE
2015-10-01,/m/09c7w0,9,GE
2015-11-01,/m/09c7w0,9,GE
2015-12-01,/m/09c7w0,10,GE
2016-01-01,/m/09c7w0,8,GE
2016-02-01,/m/09c7w0,9,GE
2016-03-01,/m/09c7w0,8,GE
2016-04-01,/m/09c7w0,8,GE
2016-05-01,/m/09c7w0,9,GE
2016-06-01,/m/09c7w0,8,GE
2016-07-01,/m/09c7w0,9,GE
2016-08-01,/m/09c7w0,8,GE
2016-09-01,/m/09c7w0,8,GE
2016-10-01,/m/09c7w0,10,GE
2016-11-01,/m/09c7w0,15,GE
2016-12-01,/m/09c7w0,8,GE
2017-01-01,/m/09c7w0,8,GE
2017-02-01,/m/09c7w0,8,GE
2017-03-01,/m/09c7w0,8,GE
2017-04-01,/m/09c7w0,8,GE
2017-05-01,/m/09c7w0,9,GE
2017-06-01,/m/09c7w0,8,GE
2017-07-01,/m/09c7w0,8,GE
2017-08-01,/m/09c7w0,9,GE
2017-09-01,/m/09c7w0,9,GE
2017-10-01,/m/09c7w0,9,GE
2017-11-01,/m/09c7w0,9,GE
2017-12-01,/m/09c7w0,9,GE
2018-01-01,/m/09c7w0,9,GE
2018-02-01,/m/09c7w0,9,GE
2018-03-01,/m/09c7w0,8,GE
2018-04-01,/m/09c7w0,9,GE
2018-05-01,/m/09c7w0,10,GE
2018-06-01,/m/09c7w0,9,GE
2018-07-01,/m/09c7w0,8,GE
2018-08-01,/m/09c7w0,9,GE
2018-09-01,/m/09c7w0,9,GE
2018-10-01,/m/09c7w0,9,GE
2018-11-01,/m/09c7w0,9,GE
2018-12-01,/m/09c7w0,9,GE
2019-01-01,/m/09c7w0,9,GE
2019-02-01,/m/09c7w0,10,GE
2019-03-01,/m/09c7w0,9,GE
2019-04-01,/m/09c7w0,9,GE
2019-05-01,/m/09c7w0,9,GE
2019-06-01,/m/09c7w0,9,GE
2019-07-01,/m/09c7w0,9,GE
2019-08-01,/m/09c7w0,8,GE
2019-09-01,/m/09c7w0,9,GE
2019-10-01,/m/09c7w0,9,GE
2019-11-01,/m/09c7w0,10,GE
2019-12-01,/m/09c7w0,10,GE
2020-01-01,/m/09c7w0,12,GE
2020-02-01,/m/09c7w0,10,GE
2020-03-01,/m/09c7w0,11,GE
2020-04-01,/m/09c7w0,12,GE
2020-05-01,/m/09c7w0,11,GE
2020-06-01,/m/09c7w0,11,GE
2020-07-01,/m/09c7w0,10,GE
2020-08-01,/m/09c7w0,8,GE
2020-09-01,/m/09c7w0,8,GE
2020-10-01,/m/09c7w0,9,GE
2020-11-01,/m/09c7w0,26,GE
2020-12-01,/m/09c7w0,9,GE
2021-01-01,/m/09c7w0,12,GE
2021-02-01,/m/09c7w0,10,GE
2021-03-01,/m/09c7w0,10,GE
2021-04-01,/m/09c7w0,9,GE
2021-05-01,/m/09c7w0,9,GE
2021-06-01,/m/09c7w0,9,GE
2021-07-01,/m/09c7w0,10,GE
2021-08-01,/m/09c7w0,10,GE
2021-09-01,/m/09c7w0,10,GE
2021-10-01,/m/09c7w0,9,GE
2021-11-01,/m/09c7w0,10,GE
2021-12-01,/m/09c7w0,10,GE
2022-01-01,/m/09c7w0,11,GE
2022-02-01,/m/09c7w0,12,GE
2022-03-01,/m/09c7w0,14,GE
2022-04-01,/m/09c7w0,12,GE
2022-05-01,/m/09c7w0,13,GE
2022-06-01,/m/09c7w0,11,GE
2022-07-01,/m/09c7w0,11,GE
2022-08-01,/m/09c7w0,11,GE
2022-09-01,/m/09c7w0,11,GE
2022-10-01,/m/09c7w0,13,GE
2022-11-01,/m/09c7w0,15,GE
2022-12-01,/m/09c7w0,12,GE
2023-01-01,/m/09c7w0,13,GE
2005-01-01,/m/0f8l9c,73,CI
2005-02-01,/m/0f8l9c,92,CI
2005-03-01,/m/0f8l9c,78,CI
2005-04-01,/m/0f8l9c,97,CI
2005-05-01,/m/0f8l9c,88,CI
2005-06-01,/m/0f8l9c,100,CI
2005-07-01,/m/0f8l9c,84,CI
2005-08-01,/m/0f8l9c,97,CI
2005-09-01,/m/0f8l9c,88,CI
2005-10-01,/m/0f8l9c,75,CI
2005-11-01,/m/0f8l9c,84,CI
2005-12-01,/m/0f8l9c,77,CI
2006-01-01,/m/0f8l9c,84,CI
2006-02-01,/m/0f8l9c,61,CI
2006-03-01,/m/0f8l9c,73,CI
2006-04-01,/m/0f8l9c,61,CI
2006-05-01,/m/0f8l9c,57,CI
2006-06-01,/m/0f8l9c,61,CI
2006-07-01,/m/0f8l9c,63,CI
2006-08-01,/m/0f8l9c,57,CI
2006-09-01,/m/0f8l9c,51,CI
2006-10-01,/m/0f8l9c,57,CI
2006-11-01,/m/0f8l9c,57,CI
2006-12-01,/m/0f8l9c,57,CI
2007-01-01,/m/0f8l9c,60,CI
2007-02-01,/m/0f8l9c,48,CI
2007-03-01,/m/0f8l9c,50,CI
2007-04-01,/m/0f8l9c,55,CI
2007-05-01,/m/0f8l9c,69,CI
2007-06-01,/m/0f8l9c,51,CI
2007-07-01,/m/0f8l9c,56,CI
2007-08-01,/m/0f8l9c,55,CI
2007-09-01,/m/0f8l9c,60,CI
2007-10-01,/m/0f8l9c,52,CI
2007-11-01,/m/0f8l9c,55,CI
2007-12-01,/m/0f8l9c,43,CI
2008-01-01,/m/0f8l9c,48,CI
2008-02-01,/m/0f8l9c,57,CI
2008-03-01,/m/0f8l9c,47,CI
2008-04-01,/m/0f8l9c,43,CI
2008-05-01,/m/0f8l9c,45,CI
2008-06-01,/m/0f8l9c,46,CI
2008-07-01,/m/0f8l9c,51,CI
2008-08-01,/m/0f8l9c,45,CI
2008-09-01,/m/0f8l9c,39,CI
2008-10-01,/m/0f8l9c,41,CI
2008-11-01,/m/0f8l9c,36,CI
2008-12-01,/m/0f8l9c,37,CI
2009-01-01,/m/0f8l9c,43,CI
2009-02-01,/m/0f8l9c,42,CI
2009-03-01,/m/0f8l9c,48,CI
2009-04-01,/m/0f8l9c,52,CI
2009-05-01,/m/0f8l9c,42,CI
2009-06-01,/m/0f8l9c,48,CI
2009-07-01,/m/0f8l9c,55,CI
2009-08-01,/m/0f8l9c,50,CI
2009-09-01,/m/0f8l9c,46,CI
2009-10-01,/m/0f8l9c,43,CI
2009-11-01,/m/0f8l9c,50,CI
2009-12-01,/m/0f8l9c,46,CI
2010-01-01,/m/0f8l9c,48,CI
2010-02-01,/m/0f8l9c,42,CI
2010-03-01,/m/0f8l9c,52,CI
2010-04-01,/m/0f8l9c,52,CI
2010-05-01,/m/0f8l9c,57,CI
2010-06-01,/m/0f8l9c,50,CI
2010-07-01,/m/0f8l9c,51,CI
2010-08-01,/m/0f8l9c,51,CI
2010-09-01,/m/0f8l9c,53,CI
2010-10-01,/m/0f8l9c,52,CI
2010-11-01,/m/0f8l9c,46,CI
2010-12-01,/m/0f8l9c,47,CI
2011-01-01,/m/0f8l9c,46,CI
2011-02-01,/m/0f8l9c,53,CI
2011-03-01,/m/0f8l9c,49,CI
2011-04-01,/m/0f8l9c,49,CI
2011-05-01,/m/0f8l9c,58,CI
2011-06-01,/m/0f8l9c,53,CI
2011-07-01,/m/0f8l9c,57,CI
2011-08-01,/m/0f8l9c,53,CI
2011-09-01,/m/0f8l9c,52,CI
2011-10-01,/m/0f8l9c,54,CI
2011-11-01,/m/0f8l9c,53,CI
2011-12-01,/m/0f8l9c,51,CI
2012-01-01,/m/0f8l9c,49,CI
2012-02-01,/m/0f8l9c,56,CI
2012-03-01,/m/0f8l9c,58,CI
2012-04-01,/m/0f8l9c,58,CI
