,date,topic_mid,value,topic_title,iso2,iso_d
19223,2022-12-01,/m/0fm_1,77,Antananarivo,MG,MDG
19224,2005-01-01,/m/02kr5p,33,Lubumbashi,CD,COD
19225,2005-02-01,/m/02kr5p,24,Lubumbashi,CD,COD
19226,2005-03-01,/m/02kr5p,23,Lubumbashi,CD,COD
19227,2005-04-01,/m/02kr5p,28,Lubumbashi,CD,COD
19228,2005-05-01,/m/02kr5p,40,Lubumbashi,CD,COD
19229,2005-06-01,/m/02kr5p,30,Lubumbashi,CD,COD
19230,2005-07-01,/m/02kr5p,27,Lubumbashi,CD,COD
19231,2005-08-01,/m/02kr5p,43,Lubumbashi,CD,COD
19232,2005-09-01,/m/02kr5p,16,Lubumbashi,CD,COD
19233,2005-10-01,/m/02kr5p,32,Lubumbashi,CD,COD
19234,2005-11-01,/m/02kr5p,34,Lubumbashi,CD,COD
19235,2005-12-01,/m/02kr5p,34,Lubumbashi,CD,COD
19236,2006-01-01,/m/02kr5p,33,Lubumbashi,CD,COD
19237,2006-02-01,/m/02kr5p,5,Lubumbashi,CD,COD
19238,2006-03-01,/m/02kr5p,26,Lubumbashi,CD,COD
19239,2006-04-01,/m/02kr5p,28,Lubumbashi,CD,COD
19240,2006-05-01,/m/02kr5p,51,Lubumbashi,CD,COD
19241,2006-06-01,/m/02kr5p,38,Lubumbashi,CD,COD
19242,2006-07-01,/m/02kr5p,30,Lubumbashi,CD,COD
19243,2006-08-01,/m/02kr5p,38,Lubumbashi,CD,COD
19244,2006-09-01,/m/02kr5p,29,Lubumbashi,CD,COD
19245,2006-10-01,/m/02kr5p,41,Lubumbashi,CD,COD
19246,2006-11-01,/m/02kr5p,28,Lubumbashi,CD,COD
19247,2006-12-01,/m/02kr5p,30,Lubumbashi,CD,COD
19248,2007-01-01,/m/02kr5p,37,Lubumbashi,CD,COD
19249,2007-02-01,/m/02kr5p,35,Lubumbashi,CD,COD
19250,2007-03-01,/m/02kr5p,58,Lubumbashi,CD,COD
19251,2007-04-01,/m/02kr5p,34,Lubumbashi,CD,COD
19252,2007-05-01,/m/02kr5p,45,Lubumbashi,CD,COD
19253,2007-06-01,/m/02kr5p,34,Lubumbashi,CD,COD
19254,2007-07-01,/m/02kr5p,33,Lubumbashi,CD,COD
19255,2007-08-01,/m/02kr5p,28,Lubumbashi,CD,COD
19256,2007-09-01,/m/02kr5p,42,Lubumbashi,CD,COD
19257,2007-10-01,/m/02kr5p,34,Lubumbashi,CD,COD
19258,2007-11-01,/m/02kr5p,36,Lubumbashi,CD,COD
19259,2007-12-01,/m/02kr5p,35,Lubumbashi,CD,COD
19260,2008-01-01,/m/02kr5p,32,Lubumbashi,CD,COD
19261,2008-02-01,/m/02kr5p,24,Lubumbashi,CD,COD
19262,2008-03-01,/m/02kr5p,38,Lubumbashi,CD,COD
19263,2008-04-01,/m/02kr5p,38,Lubumbashi,CD,COD
19264,2008-05-01,/m/02kr5p,34,Lubumbashi,CD,COD
19265,2008-06-01,/m/02kr5p,37,Lubumbashi,CD,COD
19266,2008-07-01,/m/02kr5p,37,Lubumbashi,CD,COD
19267,2008-08-01,/m/02kr5p,34,Lubumbashi,CD,COD
19268,2008-09-01,/m/02kr5p,30,Lubumbashi,CD,COD
19269,2008-10-01,/m/02kr5p,37,Lubumbashi,CD,COD
19270,2008-11-01,/m/02kr5p,25,Lubumbashi,CD,COD
19271,2008-12-01,/m/02kr5p,22,Lubumbashi,CD,COD
19272,2009-01-01,/m/02kr5p,30,Lubumbashi,CD,COD
19273,2009-02-01,/m/02kr5p,35,Lubumbashi,CD,COD
19274,2009-03-01,/m/02kr5p,31,Lubumbashi,CD,COD
19275,2009-04-01,/m/02kr5p,26,Lubumbashi,CD,COD
19276,2009-05-01,/m/02kr5p,31,Lubumbashi,CD,COD
19277,2009-06-01,/m/02kr5p,28,Lubumbashi,CD,COD
19278,2009-07-01,/m/02kr5p,35,Lubumbashi,CD,COD
19279,2009-08-01,/m/02kr5p,33,Lubumbashi,CD,COD
19280,2009-09-01,/m/02kr5p,29,Lubumbashi,CD,COD
19281,2009-10-01,/m/02kr5p,30,Lubumbashi,CD,COD
19282,2009-11-01,/m/02kr5p,30,Lubumbashi,CD,COD
19283,2009-12-01,/m/02kr5p,27,Lubumbashi,CD,COD
19284,2010-01-01,/m/02kr5p,27,Lubumbashi,CD,COD
19285,2010-02-01,/m/02kr5p,30,Lubumbashi,CD,COD
19286,2010-03-01,/m/02kr5p,38,Lubumbashi,CD,COD
19287,2010-04-01,/m/02kr5p,28,Lubumbashi,CD,COD
19288,2010-05-01,/m/02kr5p,31,Lubumbashi,CD,COD
19289,2010-06-01,/m/02kr5p,38,Lubumbashi,CD,COD
19290,2010-07-01,/m/02kr5p,26,Lubumbashi,CD,COD
19291,2010-08-01,/m/02kr5p,37,Lubumbashi,CD,COD
19292,2010-09-01,/m/02kr5p,35,Lubumbashi,CD,COD
19293,2010-10-01,/m/02kr5p,34,Lubumbashi,CD,COD
19294,2010-11-01,/m/02kr5p,28,Lubumbashi,CD,COD
19295,2010-12-01,/m/02kr5p,37,Lubumbashi,CD,COD
19296,2011-01-01,/m/02kr5p,39,Lubumbashi,CD,COD
19297,2011-02-01,/m/02kr5p,37,Lubumbashi,CD,COD
19298,2011-03-01,/m/02kr5p,29,Lubumbashi,CD,COD
19299,2011-04-01,/m/02kr5p,31,Lubumbashi,CD,COD
19300,2011-05-01,/m/02kr5p,33,Lubumbashi,CD,COD
19301,2011-06-01,/m/02kr5p,32,Lubumbashi,CD,COD
19302,2011-07-01,/m/02kr5p,42,Lubumbashi,CD,COD
19303,2011-08-01,/m/02kr5p,38,Lubumbashi,CD,COD
19304,2011-09-01,/m/02kr5p,32,Lubumbashi,CD,COD
19305,2011-10-01,/m/02kr5p,35,Lubumbashi,CD,COD
19306,2011-11-01,/m/02kr5p,42,Lubumbashi,CD,COD
19307,2011-12-01,/m/02kr5p,28,Lubumbashi,CD,COD
19308,2012-01-01,/m/02kr5p,29,Lubumbashi,CD,COD
19309,2012-02-01,/m/02kr5p,30,Lubumbashi,CD,COD
19310,2012-03-01,/m/02kr5p,26,Lubumbashi,CD,COD
19311,2012-04-01,/m/02kr5p,31,Lubumbashi,CD,COD
19312,2012-05-01,/m/02kr5p,29,Lubumbashi,CD,COD
19313,2012-06-01,/m/02kr5p,28,Lubumbashi,CD,COD
19314,2012-07-01,/m/02kr5p,34,Lubumbashi,CD,COD
19315,2012-08-01,/m/02kr5p,31,Lubumbashi,CD,COD
19316,2012-09-01,/m/02kr5p,36,Lubumbashi,CD,COD
19317,2012-10-01,/m/02kr5p,30,Lubumbashi,CD,COD
19318,2012-11-01,/m/02kr5p,30,Lubumbashi,CD,COD
19319,2012-12-01,/m/02kr5p,29,Lubumbashi,CD,COD
19320,2013-01-01,/m/02kr5p,32,Lubumbashi,CD,COD
19321,2013-02-01,/m/02kr5p,33,Lubumbashi,CD,COD
19322,2013-03-01,/m/02kr5p,44,Lubumbashi,CD,COD
19323,2013-04-01,/m/02kr5p,32,Lubumbashi,CD,COD
19324,2013-05-01,/m/02kr5p,32,Lubumbashi,CD,COD
19325,2013-06-01,/m/02kr5p,35,Lubumbashi,CD,COD
19326,2013-07-01,/m/02kr5p,33,Lubumbashi,CD,COD
19327,2013-08-01,/m/02kr5p,34,Lubumbashi,CD,COD
19328,2013-09-01,/m/02kr5p,36,Lubumbashi,CD,COD
19329,2013-10-01,/m/02kr5p,37,Lubumbashi,CD,COD
19330,2013-11-01,/m/02kr5p,38,Lubumbashi,CD,COD
19331,2013-12-01,/m/02kr5p,34,Lubumbashi,CD,COD
19332,2014-01-01,/m/02kr5p,37,Lubumbashi,CD,COD
19333,2014-02-01,/m/02kr5p,36,Lubumbashi,CD,COD
19334,2014-03-01,/m/02kr5p,37,Lubumbashi,CD,COD
19335,2014-04-01,/m/02kr5p,38,Lubumbashi,CD,COD
19336,2014-05-01,/m/02kr5p,36,Lubumbashi,CD,COD
19337,2014-06-01,/m/02kr5p,37,Lubumbashi,CD,COD
19338,2014-07-01,/m/02kr5p,38,Lubumbashi,CD,COD
19339,2014-08-01,/m/02kr5p,35,Lubumbashi,CD,COD
19340,2014-09-01,/m/02kr5p,43,Lubumbashi,CD,COD
19341,2014-10-01,/m/02kr5p,45,Lubumbashi,CD,COD
19342,2014-11-01,/m/02kr5p,40,Lubumbashi,CD,COD
19343,2014-12-01,/m/02kr5p,35,Lubumbashi,CD,COD
19344,2015-01-01,/m/02kr5p,43,Lubumbashi,CD,COD
19345,2015-02-01,/m/02kr5p,40,Lubumbashi,CD,COD
19346,2015-03-01,/m/02kr5p,41,Lubumbashi,CD,COD
19347,2015-04-01,/m/02kr5p,39,Lubumbashi,CD,COD
19348,2015-05-01,/m/02kr5p,40,Lubumbashi,CD,COD
19349,2015-06-01,/m/02kr5p,47,Lubumbashi,CD,COD
19350,2015-07-01,/m/02kr5p,46,Lubumbashi,CD,COD
19351,2015-08-01,/m/02kr5p,44,Lubumbashi,CD,COD
19352,2015-09-01,/m/02kr5p,42,Lubumbashi,CD,COD
19353,2015-10-01,/m/02kr5p,51,Lubumbashi,CD,COD
19354,2015-11-01,/m/02kr5p,57,Lubumbashi,CD,COD
19355,2015-12-01,/m/02kr5p,44,Lubumbashi,CD,COD
19356,2016-01-01,/m/02kr5p,43,Lubumbashi,CD,COD
19357,2016-02-01,/m/02kr5p,47,Lubumbashi,CD,COD
19358,2016-03-01,/m/02kr5p,48,Lubumbashi,CD,COD
19359,2016-04-01,/m/02kr5p,60,Lubumbashi,CD,COD
19360,2016-05-01,/m/02kr5p,67,Lubumbashi,CD,COD
19361,2016-06-01,/m/02kr5p,48,Lubumbashi,CD,COD
19362,2016-07-01,/m/02kr5p,47,Lubumbashi,CD,COD
19363,2016-08-01,/m/02kr5p,51,Lubumbashi,CD,COD
19364,2016-09-01,/m/02kr5p,57,Lubumbashi,CD,COD
19365,2016-10-01,/m/02kr5p,53,Lubumbashi,CD,COD
19366,2016-11-01,/m/02kr5p,47,Lubumbashi,CD,COD
19367,2016-12-01,/m/02kr5p,52,Lubumbashi,CD,COD
19368,2017-01-01,/m/02kr5p,40,Lubumbashi,CD,COD
19369,2017-02-01,/m/02kr5p,44,Lubumbashi,CD,COD
19370,2017-03-01,/m/02kr5p,45,Lubumbashi,CD,COD
19371,2017-04-01,/m/02kr5p,41,Lubumbashi,CD,COD
19372,2017-05-01,/m/02kr5p,47,Lubumbashi,CD,COD
19373,2017-06-01,/m/02kr5p,47,Lubumbashi,CD,COD
19374,2017-07-01,/m/02kr5p,47,Lubumbashi,CD,COD
19375,2017-08-01,/m/02kr5p,47,Lubumbashi,CD,COD
19376,2017-09-01,/m/02kr5p,45,Lubumbashi,CD,COD
19377,2017-10-01,/m/02kr5p,49,Lubumbashi,CD,COD
19378,2017-11-01,/m/02kr5p,50,Lubumbashi,CD,COD
19379,2017-12-01,/m/02kr5p,46,Lubumbashi,CD,COD
19380,2018-01-01,/m/02kr5p,47,Lubumbashi,CD,COD
19381,2018-02-01,/m/02kr5p,48,Lubumbashi,CD,COD
19382,2018-03-01,/m/02kr5p,47,Lubumbashi,CD,COD
19383,2018-04-01,/m/02kr5p,46,Lubumbashi,CD,COD
19384,2018-05-01,/m/02kr5p,55,Lubumbashi,CD,COD
19385,2018-06-01,/m/02kr5p,53,Lubumbashi,CD,COD
19386,2018-07-01,/m/02kr5p,50,Lubumbashi,CD,COD
19387,2018-08-01,/m/02kr5p,77,Lubumbashi,CD,COD
19388,2018-09-01,/m/02kr5p,50,Lubumbashi,CD,COD
19389,2018-10-01,/m/02kr5p,56,Lubumbashi,CD,COD
19390,2018-11-01,/m/02kr5p,54,Lubumbashi,CD,COD
19391,2018-12-01,/m/02kr5p,89,Lubumbashi,CD,COD
19392,2019-01-01,/m/02kr5p,43,Lubumbashi,CD,COD
19393,2019-02-01,/m/02kr5p,55,Lubumbashi,CD,COD
19394,2019-03-01,/m/02kr5p,57,Lubumbashi,CD,COD
19395,2019-04-01,/m/02kr5p,66,Lubumbashi,CD,COD
19396,2019-05-01,/m/02kr5p,68,Lubumbashi,CD,COD
19397,2019-06-01,/m/02kr5p,59,Lubumbashi,CD,COD
19398,2019-07-01,/m/02kr5p,61,Lubumbashi,CD,COD
19399,2019-08-01,/m/02kr5p,61,Lubumbashi,CD,COD
19400,2019-09-01,/m/02kr5p,59,Lubumbashi,CD,COD
19401,2019-10-01,/m/02kr5p,57,Lubumbashi,CD,COD
19402,2019-11-01,/m/02kr5p,60,Lubumbashi,CD,COD
19403,2019-12-01,/m/02kr5p,54,Lubumbashi,CD,COD
19404,2020-01-01,/m/02kr5p,55,Lubumbashi,CD,COD
19405,2020-02-01,/m/02kr5p,55,Lubumbashi,CD,COD
19406,2020-03-01,/m/02kr5p,69,Lubumbashi,CD,COD
19407,2020-04-01,/m/02kr5p,52,Lubumbashi,CD,COD
19408,2020-05-01,/m/02kr5p,48,Lubumbashi,CD,COD
19409,2020-06-01,/m/02kr5p,49,Lubumbashi,CD,COD
19410,2020-07-01,/m/02kr5p,50,Lubumbashi,CD,COD
19411,2020-08-01,/m/02kr5p,50,Lubumbashi,CD,COD
19412,2020-09-01,/m/02kr5p,64,Lubumbashi,CD,COD
19413,2020-10-01,/m/02kr5p,59,Lubumbashi,CD,COD
19414,2020-11-01,/m/02kr5p,58,Lubumbashi,CD,COD
19415,2020-12-01,/m/02kr5p,59,Lubumbashi,CD,COD
19416,2021-01-01,/m/02kr5p,58,Lubumbashi,CD,COD
19417,2021-02-01,/m/02kr5p,65,Lubumbashi,CD,COD
19418,2021-03-01,/m/02kr5p,63,Lubumbashi,CD,COD
19419,2021-04-01,/m/02kr5p,67,Lubumbashi,CD,COD
19420,2021-05-01,/m/02kr5p,68,Lubumbashi,CD,COD
19421,2021-06-01,/m/02kr5p,61,Lubumbashi,CD,COD
19422,2021-07-01,/m/02kr5p,60,Lubumbashi,CD,COD
19423,2021-08-01,/m/02kr5p,73,Lubumbashi,CD,COD
19424,2021-09-01,/m/02kr5p,77,Lubumbashi,CD,COD
19425,2021-10-01,/m/02kr5p,76,Lubumbashi,CD,COD
19426,2021-11-01,/m/02kr5p,78,Lubumbashi,CD,COD
19427,2021-12-01,/m/02kr5p,80,Lubumbashi,CD,COD
19428,2022-01-01,/m/02kr5p,81,Lubumbashi,CD,COD
19429,2022-02-01,/m/02kr5p,82,Lubumbashi,CD,COD
19430,2022-03-01,/m/02kr5p,81,Lubumbashi,CD,COD
19431,2022-04-01,/m/02kr5p,81,Lubumbashi,CD,COD
19432,2022-05-01,/m/02kr5p,80,Lubumbashi,CD,COD
19433,2022-06-01,/m/02kr5p,97,Lubumbashi,CD,COD
19434,2022-07-01,/m/02kr5p,92,Lubumbashi,CD,COD
19435,2022-08-01,/m/02kr5p,93,Lubumbashi,CD,COD
19436,2022-09-01,/m/02kr5p,90,Lubumbashi,CD,COD
19437,2022-10-01,/m/02kr5p,91,Lubumbashi,CD,COD
19438,2022-11-01,/m/02kr5p,100,Lubumbashi,CD,COD
19439,2022-12-01,/m/02kr5p,95,Lubumbashi,CD,COD
19440,2005-01-01,/m/0947l,86,Milan,IT,ITA
19441,2005-02-01,/m/0947l,92,Milan,IT,ITA
19442,2005-03-01,/m/0947l,82,Milan,IT,ITA
19443,2005-04-01,/m/0947l,84,Milan,IT,ITA
19444,2005-05-01,/m/0947l,86,Milan,IT,ITA
19445,2005-06-01,/m/0947l,75,Milan,IT,ITA
19446,2005-07-01,/m/0947l,80,Milan,IT,ITA
19447,2005-08-01,/m/0947l,57,Milan,IT,ITA
19448,2005-09-01,/m/0947l,91,Milan,IT,ITA
19449,2005-10-01,/m/0947l,89,Milan,IT,ITA
19450,2005-11-01,/m/0947l,89,Milan,IT,ITA
19451,2005-12-01,/m/0947l,76,Milan,IT,ITA
19452,2006-01-01,/m/0947l,86,Milan,IT,ITA
19453,2006-02-01,/m/0947l,89,Milan,IT,ITA
19454,2006-03-01,/m/0947l,88,Milan,IT,ITA
19455,2006-04-01,/m/0947l,80,Milan,IT,ITA
19456,2006-05-01,/m/0947l,84,Milan,IT,ITA
19457,2006-06-01,/m/0947l,78,Milan,IT,ITA
19458,2006-07-01,/m/0947l,75,Milan,IT,ITA
19459,2006-08-01,/m/0947l,58,Milan,IT,ITA
19460,2006-09-01,/m/0947l,87,Milan,IT,ITA
19461,2006-10-01,/m/0947l,84,Milan,IT,ITA
19462,2006-11-01,/m/0947l,80,Milan,IT,ITA
19463,2006-12-01,/m/0947l,69,Milan,IT,ITA
19464,2007-01-01,/m/0947l,85,Milan,IT,ITA
19465,2007-02-01,/m/0947l,84,Milan,IT,ITA
19466,2007-03-01,/m/0947l,80,Milan,IT,ITA
19467,2007-04-01,/m/0947l,80,Milan,IT,ITA
19468,2007-05-01,/m/0947l,92,Milan,IT,ITA
19469,2007-06-01,/m/0947l,78,Milan,IT,ITA
19470,2007-07-01,/m/0947l,76,Milan,IT,ITA
19471,2007-08-01,/m/0947l,62,Milan,IT,ITA
19472,2007-09-01,/m/0947l,93,Milan,IT,ITA
19473,2007-10-01,/m/0947l,82,Milan,IT,ITA
19474,2007-11-01,/m/0947l,81,Milan,IT,ITA
19475,2007-12-01,/m/0947l,82,Milan,IT,ITA
19476,2008-01-01,/m/0947l,88,Milan,IT,ITA
19477,2008-02-01,/m/0947l,89,Milan,IT,ITA
19478,2008-03-01,/m/0947l,77,Milan,IT,ITA
19479,2008-04-01,/m/0947l,82,Milan,IT,ITA
19480,2008-05-01,/m/0947l,81,Milan,IT,ITA
19481,2008-06-01,/m/0947l,79,Milan,IT,ITA
19482,2008-07-01,/m/0947l,77,Milan,IT,ITA
19483,2008-08-01,/m/0947l,55,Milan,IT,ITA
19484,2008-09-01,/m/0947l,85,Milan,IT,ITA
19485,2008-10-01,/m/0947l,83,Milan,IT,ITA
19486,2008-11-01,/m/0947l,79,Milan,IT,ITA
19487,2008-12-01,/m/0947l,74,Milan,IT,ITA
19488,2009-01-01,/m/0947l,89,Milan,IT,ITA
19489,2009-02-01,/m/0947l,86,Milan,IT,ITA
19490,2009-03-01,/m/0947l,85,Milan,IT,ITA
19491,2009-04-01,/m/0947l,79,Milan,IT,ITA
19492,2009-05-01,/m/0947l,85,Milan,IT,ITA
19493,2009-06-01,/m/0947l,84,Milan,IT,ITA
19494,2009-07-01,/m/0947l,81,Milan,IT,ITA
19495,2009-08-01,/m/0947l,58,Milan,IT,ITA
19496,2009-09-01,/m/0947l,100,Milan,IT,ITA
19497,2009-10-01,/m/0947l,92,Milan,IT,ITA
19498,2009-11-01,/m/0947l,90,Milan,IT,ITA
19499,2009-12-01,/m/0947l,86,Milan,IT,ITA
19500,2010-01-01,/m/0947l,89,Milan,IT,ITA
19501,2010-02-01,/m/0947l,92,Milan,IT,ITA
19502,2010-03-01,/m/0947l,93,Milan,IT,ITA
19503,2010-04-01,/m/0947l,87,Milan,IT,ITA
19504,2010-05-01,/m/0947l,89,Milan,IT,ITA
19505,2010-06-01,/m/0947l,79,Milan,IT,ITA
19506,2010-07-01,/m/0947l,73,Milan,IT,ITA
19507,2010-08-01,/m/0947l,62,Milan,IT,ITA
19508,2010-09-01,/m/0947l,96,Milan,IT,ITA
19509,2010-10-01,/m/0947l,88,Milan,IT,ITA
19510,2010-11-01,/m/0947l,92,Milan,IT,ITA
19511,2010-12-01,/m/0947l,80,Milan,IT,ITA
19512,2011-01-01,/m/0947l,82,Milan,IT,ITA
19513,2011-02-01,/m/0947l,80,Milan,IT,ITA
19514,2011-03-01,/m/0947l,82,Milan,IT,ITA
19515,2011-04-01,/m/0947l,77,Milan,IT,ITA
19516,2011-05-01,/m/0947l,85,Milan,IT,ITA
19517,2011-06-01,/m/0947l,77,Milan,IT,ITA
19518,2011-07-01,/m/0947l,73,Milan,IT,ITA
19519,2011-08-01,/m/0947l,57,Milan,IT,ITA
19520,2011-09-01,/m/0947l,89,Milan,IT,ITA
19521,2011-10-01,/m/0947l,81,Milan,IT,ITA
19522,2011-11-01,/m/0947l,82,Milan,IT,ITA
19523,2011-12-01,/m/0947l,76,Milan,IT,ITA
19524,2012-01-01,/m/0947l,82,Milan,IT,ITA
19525,2012-02-01,/m/0947l,84,Milan,IT,ITA
19526,2012-03-01,/m/0947l,81,Milan,IT,ITA
19527,2012-04-01,/m/0947l,77,Milan,IT,ITA
19528,2012-05-01,/m/0947l,78,Milan,IT,ITA
19529,2012-06-01,/m/0947l,72,Milan,IT,ITA
19530,2012-07-01,/m/0947l,66,Milan,IT,ITA
19531,2012-08-01,/m/0947l,54,Milan,IT,ITA
19532,2012-09-01,/m/0947l,85,Milan,IT,ITA
19533,2012-10-01,/m/0947l,79,Milan,IT,ITA
19534,2012-11-01,/m/0947l,75,Milan,IT,ITA
19535,2012-12-01,/m/0947l,69,Milan,IT,ITA
19536,2013-01-01,/m/0947l,73,Milan,IT,ITA
19537,2013-02-01,/m/0947l,80,Milan,IT,ITA
19538,2013-03-01,/m/0947l,77,Milan,IT,ITA
19539,2013-04-01,/m/0947l,70,Milan,IT,ITA
19540,2013-05-01,/m/0947l,76,Milan,IT,ITA
19541,2013-06-01,/m/0947l,66,Milan,IT,ITA
19542,2013-07-01,/m/0947l,63,Milan,IT,ITA
19543,2013-08-01,/m/0947l,51,Milan,IT,ITA
19544,2013-09-01,/m/0947l,78,Milan,IT,ITA
19545,2013-10-01,/m/0947l,79,Milan,IT,ITA
19546,2013-11-01,/m/0947l,73,Milan,IT,ITA
19547,2013-12-01,/m/0947l,66,Milan,IT,ITA
19548,2014-01-01,/m/0947l,73,Milan,IT,ITA
19549,2014-02-01,/m/0947l,73,Milan,IT,ITA
19550,2014-03-01,/m/0947l,72,Milan,IT,ITA
19551,2014-04-01,/m/0947l,69,Milan,IT,ITA
19552,2014-05-01,/m/0947l,69,Milan,IT,ITA
19553,2014-06-01,/m/0947l,69,Milan,IT,ITA
19554,2014-07-01,/m/0947l,68,Milan,IT,ITA
19555,2014-08-01,/m/0947l,51,Milan,IT,ITA
19556,2014-09-01,/m/0947l,76,Milan,IT,ITA
19557,2014-10-01,/m/0947l,74,Milan,IT,ITA
19558,2014-11-01,/m/0947l,71,Milan,IT,ITA
19559,2014-12-01,/m/0947l,66,Milan,IT,ITA
19560,2015-01-01,/m/0947l,70,Milan,IT,ITA
19561,2015-02-01,/m/0947l,72,Milan,IT,ITA
19562,2015-03-01,/m/0947l,74,Milan,IT,ITA
19563,2015-04-01,/m/0947l,77,Milan,IT,ITA
19564,2015-05-01,/m/0947l,82,Milan,IT,ITA
19565,2015-06-01,/m/0947l,80,Milan,IT,ITA
19566,2015-07-01,/m/0947l,72,Milan,IT,ITA
19567,2015-08-01,/m/0947l,61,Milan,IT,ITA
19568,2015-09-01,/m/0947l,86,Milan,IT,ITA
19569,2015-10-01,/m/0947l,87,Milan,IT,ITA
19570,2015-11-01,/m/0947l,73,Milan,IT,ITA
19571,2015-12-01,/m/0947l,69,Milan,IT,ITA
19572,2016-01-01,/m/0947l,71,Milan,IT,ITA
19573,2016-02-01,/m/0947l,74,Milan,IT,ITA
19574,2016-03-01,/m/0947l,69,Milan,IT,ITA
19575,2016-04-01,/m/0947l,74,Milan,IT,ITA
19576,2016-05-01,/m/0947l,74,Milan,IT,ITA
19577,2016-06-01,/m/0947l,72,Milan,IT,ITA
19578,2016-07-01,/m/0947l,69,Milan,IT,ITA
19579,2016-08-01,/m/0947l,53,Milan,IT,ITA
19580,2016-09-01,/m/0947l,78,Milan,IT,ITA
19581,2016-10-01,/m/0947l,74,Milan,IT,ITA
19582,2016-11-01,/m/0947l,72,Milan,IT,ITA
19583,2016-12-01,/m/0947l,74,Milan,IT,ITA
19584,2017-01-01,/m/0947l,76,Milan,IT,ITA
19585,2017-02-01,/m/0947l,82,Milan,IT,ITA
19586,2017-03-01,/m/0947l,81,Milan,IT,ITA
19587,2017-04-01,/m/0947l,77,Milan,IT,ITA
19588,2017-05-01,/m/0947l,80,Milan,IT,ITA
19589,2017-06-01,/m/0947l,79,Milan,IT,ITA
19590,2017-07-01,/m/0947l,75,Milan,IT,ITA
19591,2017-08-01,/m/0947l,61,Milan,IT,ITA
19592,2017-09-01,/m/0947l,85,Milan,IT,ITA
19593,2017-10-01,/m/0947l,87,Milan,IT,ITA
19594,2017-11-01,/m/0947l,86,Milan,IT,ITA
19595,2017-12-01,/m/0947l,76,Milan,IT,ITA
19596,2018-01-01,/m/0947l,80,Milan,IT,ITA
19597,2018-02-01,/m/0947l,84,Milan,IT,ITA
19598,2018-03-01,/m/0947l,88,Milan,IT,ITA
19599,2018-04-01,/m/0947l,84,Milan,IT,ITA
19600,2018-05-01,/m/0947l,84,Milan,IT,ITA
19601,2018-06-01,/m/0947l,78,Milan,IT,ITA
19602,2018-07-01,/m/0947l,76,Milan,IT,ITA
19603,2018-08-01,/m/0947l,65,Milan,IT,ITA
19604,2018-09-01,/m/0947l,90,Milan,IT,ITA
19605,2018-10-01,/m/0947l,87,Milan,IT,ITA
19606,2018-11-01,/m/0947l,83,Milan,IT,ITA
19607,2018-12-01,/m/0947l,79,Milan,IT,ITA
19608,2019-01-01,/m/0947l,82,Milan,IT,ITA
19609,2019-02-01,/m/0947l,79,Milan,IT,ITA
19610,2019-03-01,/m/0947l,78,Milan,IT,ITA
19611,2019-04-01,/m/0947l,90,Milan,IT,ITA
19612,2019-05-01,/m/0947l,89,Milan,IT,ITA
19613,2019-06-01,/m/0947l,82,Milan,IT,ITA
19614,2019-07-01,/m/0947l,78,Milan,IT,ITA
19615,2019-08-01,/m/0947l,69,Milan,IT,ITA
19616,2019-09-01,/m/0947l,98,Milan,IT,ITA
19617,2019-10-01,/m/0947l,96,Milan,IT,ITA
19618,2019-11-01,/m/0947l,94,Milan,IT,ITA
19619,2019-12-01,/m/0947l,81,Milan,IT,ITA
19620,2020-01-01,/m/0947l,85,Milan,IT,ITA
19621,2020-02-01,/m/0947l,90,Milan,IT,ITA
19622,2020-03-01,/m/0947l,53,Milan,IT,ITA
19623,2020-04-01,/m/0947l,39,Milan,IT,ITA
19624,2020-05-01,/m/0947l,48,Milan,IT,ITA
19625,2020-06-01,/m/0947l,58,Milan,IT,ITA
19626,2020-07-01,/m/0947l,57,Milan,IT,ITA
19627,2020-08-01,/m/0947l,49,Milan,IT,ITA
19628,2020-09-01,/m/0947l,66,Milan,IT,ITA
19629,2020-10-01,/m/0947l,62,Milan,IT,ITA
19630,2020-11-01,/m/0947l,46,Milan,IT,ITA
19631,2020-12-01,/m/0947l,51,Milan,IT,ITA
19632,2021-01-01,/m/0947l,48,Milan,IT,ITA
19633,2021-02-01,/m/0947l,53,Milan,IT,ITA
19634,2021-03-01,/m/0947l,47,Milan,IT,ITA
19635,2021-04-01,/m/0947l,51,Milan,IT,ITA
19636,2021-05-01,/m/0947l,62,Milan,IT,ITA
19637,2021-06-01,/m/0947l,56,Milan,IT,ITA
19638,2021-07-01,/m/0947l,59,Milan,IT,ITA
19639,2021-08-01,/m/0947l,54,Milan,IT,ITA
19640,2021-09-01,/m/0947l,76,Milan,IT,ITA
19641,2021-10-01,/m/0947l,78,Milan,IT,ITA
19642,2021-11-01,/m/0947l,69,Milan,IT,ITA
19643,2021-12-01,/m/0947l,62,Milan,IT,ITA
19644,2022-01-01,/m/0947l,66,Milan,IT,ITA
19645,2022-02-01,/m/0947l,76,Milan,IT,ITA
19646,2022-03-01,/m/0947l,75,Milan,IT,ITA
19647,2022-04-01,/m/0947l,76,Milan,IT,ITA
19648,2022-05-01,/m/0947l,81,Milan,IT,ITA
19649,2022-06-01,/m/0947l,78,Milan,IT,ITA
19650,2022-07-01,/m/0947l,72,Milan,IT,ITA
19651,2022-08-01,/m/0947l,62,Milan,IT,ITA
